Date,Price,Open,High,Low,Vol.,Change %,direction
2020-11-02,292.5,297.5,299.5,292.0,610.0,-0.016,-1
2020-10-30,297.25,300.25,301.5,296.5,320.0,-0.0067,-1
2020-10-29,299.25,296.5,302.5,294.25,410.0,0.011000000000000001,1
2020-10-28,296.0,307.0,308.25,291.0,610.0,-0.039,-1
2020-10-27,308.0,304.75,309.75,304.25,380.0,0.0049,1
2020-10-26,306.5,304.5,307.75,300.75,440.0,0.009899999999999999,1
2020-10-23,303.5,303.0,305.0,300.0,190.0,0.0,0
2020-10-22,303.5,302.5,304.0,297.5,350.0,-0.0016,-1
2020-10-21,304.0,299.5,305.0,299.0,420.0,0.013300000000000001,1
2020-10-20,300.0,296.75,300.0,296.25,310.0,0.0084,1
2020-10-19,297.5,294.0,298.0,294.0,270.0,0.0102,1
2020-10-16,294.5,293.75,297.0,291.25,330.0,0.0026,1
2020-10-15,293.75,287.0,295.5,285.25,410.0,0.0209,1
2020-10-14,287.75,285.5,288.25,283.25,160.0,0.0123,1
2020-10-13,284.25,285.0,287.5,282.75,220.0,0.0026,1
2020-10-12,283.5,294.75,294.75,280.5,520.0,-0.029900000000000003,-1
2020-10-09,292.25,292.5,295.25,290.25,290.0,-0.0017000000000000001,-1
2020-10-08,292.75,295.75,296.0,289.0,330.0,-0.0043,-1
2020-10-07,294.0,290.75,297.5,288.75,440.0,0.011200000000000002,1
2020-10-06,290.75,286.75,295.0,286.25,560.0,0.0104,1
2020-10-05,287.75,285.25,290.0,284.0,300.0,0.006999999999999999,1
2020-10-02,285.75,284.75,286.25,280.5,180.0,0.0062,1
2020-10-01,284.0,286.0,286.25,283.0,340.0,-0.0060999999999999995,-1
2020-09-30,285.75,277.5,286.5,277.25,410.0,0.0297,1
2020-09-29,277.5,273.5,279.0,273.5,280.0,0.0091,1
2020-09-28,275.0,282.5,285.75,270.0,900.0,-0.025699999999999997,-1
2020-09-25,282.25,286.5,289.0,282.0,290.0,-0.012199999999999999,-1
2020-09-24,285.75,286.5,287.75,283.5,350.0,-0.006999999999999999,-1
2020-09-23,287.75,289.0,289.5,282.0,500.0,-0.0052,-1
2020-09-22,289.25,281.75,289.75,280.0,500.0,0.0194,1
2020-09-21,283.75,284.0,288.5,279.5,850.0,0.0018,1
2020-09-18,283.25,273.25,284.75,273.0,910.0,0.0385,1
2020-09-17,272.75,273.5,273.5,269.25,280.0,-0.0009,-1
2020-09-16,273.0,267.75,273.75,267.0,530.0,0.0139,1
2020-09-15,269.25,273.5,274.0,267.5,260.0,-0.0019,-1
2020-09-14,269.75,270.5,274.2,270.4,,0.0,0
2020-09-11,269.75,291.25,291.25,291.25,0.0,-0.0064,-1
2020-09-10,271.5,268.1,273.3,267.5,,0.0169,1
2020-09-09,267.0,270.2,270.2,266.3,,-0.0028000000000000004,-1
2020-09-08,267.75,272.2,274.4,266.4,,-0.005600000000000001,-1
2020-09-04,269.25,272.6,276.4,268.8,,-0.0092,-1
2020-09-03,271.75,276.2,278.5,271.3,,-0.0118,-1
2020-09-02,275.0,277.7,278.8,274.1,,-0.0108,-1
2020-09-01,278.0,276.0,276.0,276.0,0.0,0.0137,1
2020-08-31,274.25,269.6,276.8,269.5,,0.0252,1
2020-08-28,267.5,261.25,271.0,260.0,40.0,-0.0083,-1
2020-08-27,269.75,261.0,270.5,261.0,50.0,0.024700000000000003,1
2020-08-26,263.25,271.25,271.5,261.0,80.0,-0.0331,-1
2020-08-25,272.25,276.5,277.0,269.25,100.0,-0.0055000000000000005,-1
2020-08-24,273.75,272.25,280.5,271.5,70.0,0.0196,1
2020-08-21,268.5,270.0,274.0,264.0,140.0,-0.012,-1
2020-08-20,271.75,267.5,272.75,267.5,30.0,0.0149,1
2020-08-19,267.75,270.25,270.25,267.5,30.0,-0.0174,-1
2020-08-18,272.5,275.5,278.25,267.0,130.0,-0.0037,-1
2020-08-17,273.5,266.75,276.0,265.25,30.0,0.035,1
2020-08-14,264.25,265.5,266.75,262.25,50.0,-0.0028000000000000004,-1
2020-08-13,265.0,265.25,266.25,263.5,40.0,0.0,0
2020-08-12,265.0,264.0,264.75,260.5,30.0,0.004699999999999999,1
2020-08-11,263.75,270.0,270.0,264.0,70.0,-0.0241,-1
2020-08-10,270.25,272.5,276.0,269.5,60.0,-0.0146,-1
2020-08-07,274.25,274.75,277.25,272.75,20.0,-0.0009,-1
2020-08-06,274.5,274.5,276.5,273.0,50.0,-0.0009,-1
2020-08-05,274.75,272.75,276.0,272.75,30.0,0.0064,1
2020-08-04,273.0,277.5,278.25,272.0,50.0,-0.013600000000000001,-1
2020-08-03,276.75,277.0,277.0,274.25,120.0,0.0018,1
2020-07-31,276.25,278.25,280.0,275.75,110.0,-0.0063,-1
2020-07-30,278.0,283.5,283.5,277.0,120.0,-0.014199999999999999,-1
2020-07-29,282.0,283.75,285.75,274.5,60.0,-0.013999999999999999,-1
2020-07-28,286.0,285.25,288.0,285.0,80.0,-0.0026,-1
2020-07-27,286.75,286.0,288.0,284.25,60.0,0.0044,1
2020-07-24,285.5,285.0,287.25,285.0,10.0,0.0034999999999999996,1
2020-07-23,284.5,281.75,288.0,279.5,30.0,0.0134,1
2020-07-22,280.75,280.0,284.0,279.0,30.0,0.0063,1
2020-07-21,279.0,275.25,281.25,275.25,10.0,0.0018,1
2020-07-20,278.5,281.25,282.5,275.75,30.0,-0.0054,-1
2020-07-17,280.0,280.0,283.25,278.25,10.0,-0.0123,-1
2020-07-16,283.5,276.75,285.5,274.75,60.0,0.0262,1
2020-07-15,276.25,271.75,276.25,270.0,50.0,-0.18989999999999999,-1
2020-07-14,341.0,273.4,277.6,266.1,,0.0,0
2020-07-13,341.0,345.0,345.0,345.0,0.0,0.0052,1
2020-07-10,339.25,287.3,287.8,283.9,,-0.0051,-1
2020-07-09,341.0,345.0,345.0,345.0,0.0,-0.0073,-1
2020-07-08,343.5,345.0,345.0,345.0,0.0,0.017,1
2020-07-07,337.75,340.0,345.0,340.0,30.0,-0.0059,-1
2020-07-06,339.75,340.0,340.0,340.0,10.0,0.0037,1
2020-07-02,338.5,340.0,340.0,340.0,30.0,0.0037,1
2020-07-01,337.25,334.0,340.0,334.0,10.0,0.011200000000000002,1
2020-06-30,333.5,338.75,339.0,333.0,30.0,-0.0097,-1
2020-06-29,336.75,329.0,339.0,324.75,240.0,0.0236,1
2020-06-26,329.0,312.0,329.0,312.0,150.0,0.0562,1
2020-06-25,311.5,305.0,323.0,304.5,180.0,0.022099999999999998,1
2020-06-24,304.75,303.5,309.0,303.0,220.0,0.0016,1
2020-06-23,304.25,301.5,309.75,300.5,380.0,0.0040999999999999995,1
2020-06-22,303.0,306.0,308.0,301.5,240.0,-0.0098,-1
2020-06-19,306.0,305.25,306.5,303.5,240.0,0.0,0
2020-06-18,306.0,304.75,307.75,301.5,210.0,0.0033,1
2020-06-17,305.0,303.75,308.75,300.0,560.0,0.0074,1
2020-06-16,302.75,319.5,319.5,299.0,1190.0,-0.0509,-1
2020-06-15,319.0,316.75,319.5,315.0,380.0,0.0063,1
2020-06-12,317.0,319.75,322.75,315.0,430.0,-0.0063,-1
2020-06-11,319.0,314.0,320.5,309.5,530.0,0.0175,1
2020-06-10,313.5,316.25,317.75,312.0,420.0,-0.0118,-1
2020-06-09,317.25,314.75,321.5,307.0,750.0,0.0087,1
2020-06-08,314.5,330.0,330.0,310.25,1000.0,-0.04190000000000001,-1
2020-06-05,328.25,345.25,346.75,325.5,1000.0,-0.0499,-1
2020-06-04,345.5,331.75,350.0,331.0,840.0,0.0414,1
2020-06-03,331.75,326.75,333.75,326.75,330.0,0.010700000000000001,1
2020-06-02,328.25,329.75,330.75,325.0,290.0,-0.0045000000000000005,-1
2020-06-01,329.75,324.0,332.5,322.75,610.0,0.017,1
2020-05-29,324.25,329.0,329.5,323.25,520.0,-0.0129,-1
2020-05-28,328.5,326.75,330.0,325.5,360.0,0.0031,1
2020-05-27,327.5,330.5,335.25,326.25,720.0,-0.0113,-1
2020-05-26,331.25,323.75,332.5,322.25,620.0,0.024,1
2020-05-22,323.5,320.25,324.75,318.25,320.0,0.011699999999999999,1
2020-05-21,319.75,319.0,322.0,316.75,350.0,0.0055000000000000005,1
2020-05-20,318.0,316.0,320.5,315.5,270.0,0.0070999999999999995,1
2020-05-19,315.75,318.0,321.0,315.25,410.0,-0.009399999999999999,-1
2020-05-18,318.75,313.0,323.0,309.5,730.0,0.0216,1
2020-05-15,312.0,305.0,320.0,303.0,870.0,-0.0311,-1
2020-05-14,322.0,296.7,298.2,296.2,,0.0,0
2020-05-13,322.0,297.6,299.5,293.8,,0.0039000000000000003,1
2020-05-12,320.75,296.2,299.0,296.0,,0.0063,1
2020-05-11,318.75,294.8,298.0,294.5,,0.0103,1
2020-05-08,315.5,320.0,320.0,320.0,0.0,0.0008,1
2020-05-07,315.25,288.1,297.3,287.6,,0.0161,1
2020-05-06,310.25,292.7,292.8,286.7,,-0.0151,-1
2020-05-05,315.0,290.6,293.9,288.3,,0.0,0
2020-05-04,315.0,315.0,315.0,315.0,0.0,0.018600000000000002,1
2020-05-01,309.25,283.3,287.1,277.1,10.0,0.0073,1
2020-04-30,307.0,312.0,312.0,312.0,0.0,0.0016,1
2020-04-29,306.5,310.0,347.25,295.0,110.0,0.0025,1
2020-04-28,305.75,302.0,309.25,297.25,420.0,0.0025,1
2020-04-27,305.0,300.5,309.0,292.0,170.0,0.0066,1
2020-04-24,303.0,296.75,304.0,296.5,110.0,0.0271,1
2020-04-23,295.0,302.0,305.0,292.25,260.0,-0.027200000000000002,-1
2020-04-22,303.25,298.5,303.5,295.75,190.0,0.0219,1
2020-04-21,296.75,291.0,298.5,288.75,320.0,0.011899999999999999,1
2020-04-20,293.25,289.25,294.5,286.0,240.0,0.0182,1
2020-04-17,288.0,288.75,289.5,284.0,220.0,-0.0043,-1
2020-04-16,289.25,283.5,289.75,281.75,220.0,0.0131,1
2020-04-15,285.5,276.75,286.5,275.0,310.0,0.0298,1
2020-04-14,277.25,274.25,280.25,272.0,270.0,0.0091,1
2020-04-13,274.75,274.75,276.5,270.5,250.0,0.0018,1
2020-04-09,274.25,275.5,278.0,272.25,240.0,-0.0045000000000000005,-1
2020-04-08,275.5,274.5,276.25,270.0,290.0,0.0046,1
2020-04-07,274.25,272.25,277.0,268.5,280.0,0.0027,1
2020-04-06,273.5,274.0,279.0,268.0,350.0,0.0027,1
2020-04-03,272.75,264.5,277.5,263.0,620.0,0.031200000000000002,1
2020-04-02,264.5,261.5,264.5,259.0,220.0,0.0163,1
2020-04-01,260.25,264.0,265.25,259.0,330.0,-0.0151,-1
2020-03-31,264.25,261.0,266.5,257.25,540.0,0.0105,1
2020-03-30,261.5,265.75,269.5,261.25,310.0,-0.0151,-1
2020-03-27,265.5,262.0,269.75,260.25,240.0,0.0172,1
2020-03-26,261.0,266.25,266.25,258.0,290.0,-0.018799999999999997,-1
2020-03-25,266.0,270.5,274.0,265.25,430.0,-0.013000000000000001,-1
2020-03-24,269.5,270.0,270.5,267.25,280.0,0.0037,1
2020-03-23,268.5,265.25,269.75,257.5,,0.0248,1
2020-03-20,262.0,262.25,268.0,260.75,,0.0029,1
2020-03-19,261.25,256.0,272.5,256.0,,0.0235,1
2020-03-18,255.25,252.75,265.75,252.25,330.0,0.0069,1
2020-03-17,253.5,257.0,259.25,251.5,380.0,-0.0231,-1
2020-03-16,259.5,267.25,268.75,248.25,690.0,-0.036000000000000004,-1
2020-03-13,269.2,275.2,278.8,268.8,,-0.0197,-1
2020-03-12,274.6,274.8,276.0,267.9,,0.004,1
2020-03-11,273.5,276.7,278.4,272.2,,-0.008,-1
2020-03-10,275.7,268.4,280.9,268.0,,0.030299999999999997,1
2020-03-09,267.6,268.5,271.1,256.1,,-0.0037,-1
2020-03-06,268.6,271.2,271.8,266.7,,-0.0078000000000000005,-1
2020-03-05,270.7,270.5,271.9,268.9,,0.0011,1
2020-03-04,270.4,264.1,271.0,263.8,,0.0481,1
2020-03-03,258.0,263.25,264.25,263.25,10.0,-0.0301,-1
2020-03-02,266.0,273.7,273.8,265.6,,-0.0102,-1
2020-02-28,268.75,279.25,279.25,273.75,0.0,-0.0174,-1
2020-02-27,273.5,277.0,280.25,268.0,190.0,-0.018799999999999997,-1
2020-02-26,278.75,284.5,286.5,276.5,320.0,-0.0219,-1
2020-02-25,285.0,287.75,290.0,284.0,480.0,-0.0034999999999999996,-1
2020-02-24,286.0,294.25,296.25,285.5,410.0,-0.0338,-1
2020-02-21,296.0,298.25,299.75,293.5,480.0,-0.0084,-1
2020-02-20,298.5,304.5,304.5,297.5,480.0,-0.0091,-1
2020-02-19,301.25,302.0,305.0,300.75,410.0,-0.0074,-1
2020-02-18,303.5,296.5,304.75,295.0,790.0,0.0253,1
2020-02-14,296.0,296.5,297.75,293.75,310.0,0.0008,1
2020-02-13,295.75,301.75,302.5,294.25,630.0,-0.0271,-1
2020-02-12,304.0,300.5,306.75,298.25,510.0,0.0159,1
2020-02-11,299.25,302.0,302.0,298.25,270.0,-0.0083,-1
2020-02-10,301.75,303.0,303.5,297.75,470.0,-0.0040999999999999995,-1
2020-02-07,303.0,304.5,305.0,302.25,170.0,-0.005699999999999999,-1
2020-02-06,304.75,305.75,306.0,302.75,300.0,0.0008,1
2020-02-05,304.5,308.0,309.75,304.0,300.0,-0.011399999999999999,-1
2020-02-04,308.0,298.75,309.0,298.25,350.0,0.0258,1
2020-02-03,300.25,302.75,310.0,297.5,770.0,-0.0115,-1
2020-01-31,303.75,306.0,307.75,302.25,570.0,-0.005699999999999999,-1
2020-01-30,305.5,308.25,308.25,303.75,420.0,-0.0073,-1
2020-01-29,307.75,309.0,309.0,306.5,240.0,0.0024,1
2020-01-28,307.0,302.5,312.0,299.75,640.0,0.0216,1
2020-01-27,300.5,303.75,305.25,298.75,510.0,-0.0091,-1
2020-01-24,303.25,315.5,316.75,303.0,810.0,-0.04190000000000001,-1
2020-01-23,316.5,314.0,317.0,312.25,330.0,0.0104,1
2020-01-22,313.25,314.75,315.0,311.5,210.0,-0.0048,-1
2020-01-21,314.75,311.25,315.0,309.25,290.0,0.0096,1
2020-01-17,311.75,305.75,312.0,305.75,280.0,0.020499999999999997,1
2020-01-16,305.5,307.75,307.75,303.75,380.0,-0.0008,-1
2020-01-15,305.75,311.75,314.25,303.25,520.0,-0.0232,-1
2020-01-14,313.0,311.0,316.0,309.25,500.0,0.0064,1
2020-01-13,311.0,308.5,311.5,306.0,430.0,0.008100000000000001,1
2020-01-10,308.5,302.75,309.0,302.0,320.0,0.0215,1
2020-01-09,302.0,298.75,302.75,296.5,420.0,0.01,1
2020-01-08,299.0,293.5,300.25,292.0,310.0,0.0196,1
2020-01-07,293.25,295.0,295.0,290.0,150.0,-0.0034000000000000002,-1
2020-01-06,294.25,290.0,295.0,287.75,150.0,0.012,1
2020-01-03,290.75,298.0,301.25,288.0,390.0,-0.024300000000000002,-1
2020-01-02,298.0,292.25,298.0,291.0,270.0,0.020499999999999997,1
2019-12-31,292.0,290.75,293.0,289.75,120.0,0.0052,1
2019-12-30,290.5,288.25,293.25,288.25,160.0,0.0069,1
2019-12-27,288.5,284.75,295.5,284.75,530.0,0.0194,1
2019-12-26,283.0,287.0,289.25,283.0,270.0,-0.0096,-1
2019-12-24,285.75,289.5,289.5,283.25,360.0,-0.0095,-1
2019-12-23,288.5,292.0,292.75,284.0,560.0,-0.012,-1
2019-12-20,292.0,300.5,300.5,291.0,740.0,-0.0177,-1
2019-12-19,297.25,301.25,302.0,296.5,320.0,-0.0075,-1
2019-12-18,299.5,305.25,306.5,297.75,510.0,-0.022799999999999997,-1
2019-12-17,306.5,308.0,308.0,303.0,180.0,-0.0033,-1
2019-12-16,307.5,300.25,308.75,299.0,350.0,0.036699999999999997,1
2019-12-13,296.6,302.2,303.9,295.4,,-0.018500000000000003,-1
2019-12-12,302.2,292.8,303.2,292.5,,0.0321,1
2019-12-11,292.8,294.4,295.9,291.5,,-0.0054,-1
2019-12-10,294.4,294.5,296.5,290.6,,-0.0706,-1
2019-12-09,316.75,315.0,318.0,315.0,0.0,0.0096,1
2019-12-06,313.75,314.0,314.0,314.0,0.0,-0.0079,-1
2019-12-05,316.25,313.25,317.75,313.25,0.0,0.043,1
2019-12-04,303.2,302.4,305.6,300.6,,-0.053200000000000004,-1
2019-12-03,320.25,322.5,331.5,322.0,70.0,-0.0154,-1
2019-12-02,325.25,326.5,328.0,326.5,10.0,0.0125,1
2019-11-29,321.25,318.5,326.75,317.0,60.0,0.027999999999999997,1
2019-11-27,312.5,319.0,324.0,313.0,870.0,-0.0111,-1
2019-11-26,316.0,314.75,318.5,312.0,270.0,0.004,1
2019-11-25,314.75,311.5,322.5,311.0,590.0,0.0104,1
2019-11-22,311.5,313.5,314.0,310.5,360.0,-0.0064,-1
2019-11-21,313.5,313.0,315.0,311.25,570.0,-0.0008,-1
2019-11-20,313.75,303.25,319.5,303.25,720.0,0.023700000000000002,1
2019-11-19,306.5,305.0,306.75,302.0,530.0,0.0141,1
2019-11-18,302.25,308.5,310.5,299.25,970.0,-0.0218,-1
2019-11-15,309.0,308.0,312.75,307.5,610.0,0.0008,1
2019-11-14,308.75,305.0,309.25,305.0,350.0,0.0106,1
2019-11-13,305.5,309.5,309.5,304.0,300.0,-0.0073,-1
2019-11-12,307.75,313.0,314.0,306.5,930.0,-0.0144,-1
2019-11-11,312.25,303.5,313.0,303.25,680.0,0.0263,1
2019-11-08,304.25,304.5,306.0,301.25,370.0,-0.0033,-1
2019-11-07,305.25,305.5,306.25,299.25,480.0,-0.005699999999999999,-1
2019-11-06,307.0,298.25,307.75,298.25,360.0,0.0208,1
2019-11-05,300.75,299.5,301.5,297.75,160.0,0.0101,1
2019-11-04,297.75,304.5,306.75,297.25,620.0,-0.027000000000000003,-1
2019-11-01,306.0,300.25,307.5,297.25,780.0,0.0294,1
2019-10-31,297.25,299.0,299.75,296.25,360.0,0.0017000000000000001,1
2019-10-30,296.75,297.5,300.75,295.0,360.0,-0.0125,-1
2019-10-29,300.5,296.5,301.0,295.0,380.0,0.013500000000000002,1
2019-10-28,296.5,302.25,302.25,295.0,440.0,-0.019799999999999998,-1
2019-10-25,302.5,302.75,305.0,299.5,340.0,0.0008,1
2019-10-24,302.25,296.25,303.0,296.25,250.0,0.018500000000000003,1
2019-10-23,296.75,297.5,298.25,293.0,350.0,0.0,0
2019-10-22,296.75,288.75,300.0,288.25,440.0,0.0286,1
2019-10-21,288.5,294.25,295.75,287.25,590.0,-0.0195,-1
2019-10-18,294.25,297.0,298.75,293.75,320.0,-0.0151,-1
2019-10-17,298.75,301.5,305.75,297.0,330.0,-0.0124,-1
2019-10-16,302.5,295.25,309.0,295.25,940.0,0.0202,1
2019-10-15,296.5,297.0,302.0,293.0,610.0,-0.0042,-1
2019-10-14,297.75,289.5,298.0,289.25,640.0,0.0294,1
2019-10-11,289.25,288.0,291.5,286.5,330.0,0.012199999999999999,1
2019-10-10,285.75,284.0,290.25,284.0,430.0,0.0044,1
2019-10-09,284.5,282.5,285.0,281.0,280.0,0.0,0
2019-10-08,284.5,281.0,284.5,281.0,180.0,0.010700000000000001,1
2019-10-07,281.5,287.5,288.5,280.5,400.0,-0.015700000000000002,-1
2019-10-04,286.0,286.75,293.75,285.75,630.0,-0.0034999999999999996,-1
2019-10-03,287.0,283.5,289.0,282.0,940.0,0.015,1
2019-10-02,282.75,280.75,284.0,279.0,380.0,0.0027,1
2019-10-01,282.0,275.75,282.5,275.25,380.0,0.0227,1
2019-09-30,275.75,271.5,276.75,270.0,280.0,0.0213,1
2019-09-27,270.0,270.75,272.0,269.5,160.0,-0.0009,-1
2019-09-26,270.25,272.75,272.75,269.0,400.0,-0.0073,-1
2019-09-25,272.25,274.25,275.0,272.0,300.0,-0.0046,-1
2019-09-24,273.5,279.0,279.25,271.0,540.0,-0.0223,-1
2019-09-23,279.75,277.25,281.0,275.0,480.0,0.014499999999999999,1
2019-09-20,275.75,276.25,277.75,275.25,160.0,-0.0036,-1
2019-09-19,276.75,278.0,278.0,272.25,780.0,-0.0036,-1
2019-09-18,277.75,281.25,281.5,277.25,310.0,-0.0124,-1
2019-09-17,281.25,280.0,281.75,278.5,570.0,0.0009,1
2019-09-16,281.0,281.0,283.75,278.25,290.0,0.0072,1
2019-09-13,279.0,281.7,285.7,277.8,,-0.0134,-1
2019-09-12,282.8,279.8,282.9,279.8,,0.0111,1
2019-09-11,279.7,274.7,282.2,269.0,,0.0178,1
2019-09-10,274.8,269.6,275.1,269.6,,0.0189,1
2019-09-09,269.7,268.3,269.7,267.6,,-0.023700000000000002,-1
2019-09-06,276.25,275.25,275.25,275.25,0.0,0.0308,1
2019-09-05,268.0,267.3,268.1,265.4,,0.0152,1
2019-09-04,264.0,259.0,259.0,259.0,0.0,-0.0064,-1
2019-09-03,265.7,269.6,270.1,265.5,,0.0132,1
2019-08-30,262.25,268.75,269.0,254.0,10.0,-0.0642,-1
2019-08-29,280.25,267.5,283.75,267.5,10.0,0.1033,1
2019-08-28,254.0,254.25,269.0,246.5,30.0,-0.0088,-1
2019-08-27,256.25,257.5,258.75,252.0,20.0,-0.025699999999999997,-1
2019-08-26,263.0,268.0,269.75,259.25,40.0,-0.0066,-1
2019-08-23,264.75,265.0,265.0,261.25,20.0,-0.0019,-1
2019-08-22,265.25,268.25,270.25,261.0,70.0,-0.023,-1
2019-08-21,271.5,271.25,274.5,270.25,20.0,-0.0046,-1
2019-08-20,272.75,270.75,274.0,270.0,90.0,0.009300000000000001,1
2019-08-19,270.25,281.5,282.0,270.0,160.0,-0.035699999999999996,-1
2019-08-16,280.25,275.0,281.0,275.0,40.0,0.02,1
2019-08-15,274.75,276.0,278.25,272.5,70.0,-0.0072,-1
2019-08-14,276.75,270.75,280.75,270.0,80.0,0.0184,1
2019-08-13,271.75,271.25,272.0,268.0,50.0,0.0,0
2019-08-12,271.75,274.0,275.75,269.75,110.0,-0.0109,-1
2019-08-09,274.75,275.75,275.75,273.25,30.0,0.0,0
2019-08-08,274.75,270.0,275.0,270.0,60.0,0.021400000000000002,1
2019-08-07,269.0,268.75,269.25,265.0,40.0,0.012199999999999999,1
2019-08-06,265.75,264.5,267.0,264.5,60.0,0.0,0
2019-08-05,265.75,270.0,270.0,261.25,70.0,0.0009,1
2019-08-02,265.5,260.0,271.5,258.75,130.0,0.0271,1
2019-08-01,258.5,257.0,261.0,257.0,220.0,0.0098,1
2019-07-31,256.0,256.5,257.0,255.0,270.0,-0.0058,-1
2019-07-30,257.5,259.0,260.25,256.0,160.0,-0.0048,-1
2019-07-29,258.75,256.75,262.75,256.5,130.0,0.0049,1
2019-07-26,257.5,264.0,265.0,257.25,180.0,-0.022799999999999997,-1
2019-07-25,263.5,266.5,267.75,262.5,90.0,-0.004699999999999999,-1
2019-07-24,264.75,267.0,270.0,264.5,100.0,-0.004699999999999999,-1
2019-07-23,266.0,267.25,269.25,264.75,70.0,-0.0028000000000000004,-1
2019-07-22,266.75,275.5,276.25,266.0,60.0,-0.0184,-1
2019-07-19,271.75,269.0,276.0,269.0,110.0,-0.0109,-1
2019-07-18,274.75,278.25,278.25,269.25,80.0,-0.0126,-1
2019-07-17,278.25,275.25,282.25,274.5,120.0,0.0091,1
2019-07-16,275.75,280.25,281.0,275.0,70.0,-0.0196,-1
2019-07-15,281.25,282.0,282.75,278.0,60.0,-0.0027,-1
2019-07-12,282.0,279.5,283.0,276.9,,0.0137,1
2019-07-11,278.2,274.5,279.4,272.3,,0.0131,1
2019-07-10,274.6,276.3,276.3,273.4,,-0.0033,-1
2019-07-09,275.5,278.1,283.9,273.9,,-0.009000000000000001,-1
2019-07-08,278.0,278.8,280.2,276.1,,-0.0032,-1
2019-07-05,278.9,283.6,283.7,275.2,,-0.0197,-1
2019-07-03,284.5,289.25,289.25,289.25,0.0,-0.005600000000000001,-1
2019-07-02,286.1,284.6,287.4,284.0,,-0.0007000000000000001,-1
2019-07-01,286.3,277.1,286.5,277.1,,0.0487,1
2019-06-28,273.0,274.0,274.25,274.0,0.0,-0.018000000000000002,-1
2019-06-27,278.0,278.25,288.5,271.5,150.0,0.0027,1
2019-06-26,277.25,274.0,282.0,270.25,220.0,0.0212,1
2019-06-25,271.5,276.25,278.75,270.0,200.0,0.0037,1
2019-06-24,270.5,279.25,279.25,268.0,630.0,-0.0305,-1
2019-06-21,279.0,284.0,286.75,275.25,780.0,-0.0167,-1
2019-06-20,283.75,285.75,288.5,283.25,920.0,-0.0060999999999999995,-1
