Date,United States of America,Philippines,Germany,France,Spain,Indonesia,EU-28,Brazil,Japan,Canada,Romania,Egypt,Russian Federation,Ukraine,Argentina,Algeria,Italy,Turkey,Australia
2019-02-06,29.89096225412015,20.0,13.067028985507244,12.094594594594595,3.3954802259887007,141.27959979736576,24.196688816357327,102.11111111111113,69.54545454545455,17.133935907970418,0.0,5.0,7.259717314487633,24.4,55.54713038105044,8.272727272727273,0.3125,53.41935483870968,48.077892325315005
2019-02-07,55.007171695707605,0.0,16.51086956521739,18.2054794520548,0.3979591836734694,66.0,40.09669043353306,114.5,25.53521126760563,13.522522522522525,2.555555555555556,0.0,11.432675044883304,1.6666666666666667,20.0,0.9117647058823528,1.4375,79.23255813953489,50.48390778361105
2019-02-08,32.440052128583844,18.25,14.251811594202897,11.95945945945946,1.4329896907216495,141.27959979736576,18.3475701535036,136.44444444444446,25.09090909090909,20.40833333333333,0.0,31.361702127659573,6.126760563380282,26.33333333333333,0.5,0.0,1.4285714285714286,49.0,32.57622857142857
2019-02-09,14.566750069502366,57.66666666666666,15.932971014492756,24.216216216216218,9.350515463917525,119.0,35.703352317009525,52.57142857142857,16.916083916083917,10.096106048053024,0.0,31.361702127659573,5.670818505338079,6.0,60.846153846153854,0.0,0.40625,39.82978723404256,37.35566525622943
2019-02-10,17.454161338744647,84.0,106.45009074410164,37.6081081081081,5.680412371134021,37.0,39.672719573122436,104.69230769230771,11.195804195804195,9.760459392945037,0.0,5.0,5.55632582322357,4.5,299.90476190476187,0.0,0.38461538461538464,24.02222222222223,15.716709875088382
2019-02-11,43.36762070276435,34.4,13.240942028985508,43.05405405405405,2.4242424242424243,61.0,26.776948594320455,64.25,20.09090909090909,13.701639344262295,0.0,0.0,4.512589928057554,12.363636363636365,64.46666666666667,0.0,11.821428571428573,19.536585365853654,5.534905660377358
2019-02-12,73.48276230120611,3.25,2.777173913043478,4.972972972972973,0.1919191919191919,439.0,17.867859565231598,62.125,11.867132867132867,40.39173553719008,49.555555555555564,31.361702127659573,7.0177304964539005,50.74074074074074,147.75757575757575,11.666666666666664,15.625,11.35483870967742,12.780627433020381
2019-02-13,71.61241060386085,9.333333333333334,0.32065217391304346,0.32432432432432434,0.010101010101010102,0.0,12.523663934739687,122.41176470588236,27.055944055944057,43.05306799336649,33.0,31.361702127659573,10.652252252252252,44.6875,20.80952380952381,1.4117647058823528,1.78125,55.793103448275865,10.97319587628866
2019-02-14,40.491960017383754,25.66666666666667,0.012704174228675136,0.0,0.5555555555555556,105.5,14.323631424412556,123.11764705882355,16.40714285714286,27.124386252045827,6.333333333333332,0.0,11.642857142857142,19.857142857142858,20.83333333333333,0.0,0.4848484848484849,48.21212121212121,3.3199815837937385
2019-02-15,32.149401746254185,59.4,0.003629764065335753,5.121621621621622,5.393939393939394,30.0,7.854378437233754,58.82352941176471,13.170212765957446,28.00414250207125,12.222222222222221,99.0,10.282647584973166,5.75,90.5,0.0,3.21875,49.19148936170214,2.697926267281106
2019-02-16,30.04736317305562,79.4,0.0,0.8783783783783784,2.278350515463917,48.33333333333334,21.505629146079265,83.69230769230771,26.557142857142853,28.269763651181744,0.3333333333333333,10.0,6.902097902097903,0.42857142857142855,7.5,0.0,7.033333333333332,39.51162790697674,2.748319814600232
2019-02-17,19.568803227252353,29.714285714285715,0.0,0.4864864864864865,8.288659793814434,191.0,7.74693543378019,105.25,10.006993006993008,10.395901639344263,0.0,0.0,7.423280423280422,0.0,54.5,0.0,0.4814814814814815,4.833333333333333,3.603843482287567
2019-02-18,35.595256566552145,98.66666666666669,0.9327272727272728,2.918918918918919,11.765306122448981,141.27959979736576,8.9572417167316,145.05882352941177,5.956834532374102,4.334160463192721,0.0,31.361702127659573,9.084063047285463,0.0,101.6,0.0,0.14705882352941174,0.0,4.116273693943596
2019-02-19,13.197091550071608,30.57142857142857,3.3581818181818184,4.54054054054054,1.4591836734693877,0.0,9.591714453814252,141.19047619047618,117.25174825174824,6.477941176470589,0.0,31.361702127659573,8.338568935427574,0.0,46.54545454545455,0.0,0.0,8.681818181818182,3.891705069124424
2019-02-20,74.59418524598846,0.6,1.7441016333938295,0.32432432432432434,0.0,141.27959979736576,9.407437144273294,68.10526315789474,50.74125874125875,10.483237939493051,0.5555555555555556,31.361702127659573,10.258289703315883,6.857142857142858,16.0,0.0,0.0967741935483871,2.0,7.443372386859638
2019-02-21,56.51368500295746,0.0,12.765880217785845,0.5205479452054794,0.0,141.27959979736576,10.436544165942237,70.0,12.258741258741257,16.9,2.2222222222222223,31.361702127659573,12.942508710801391,4.285714285714286,149.0,0.0,0.3125,21.5,6.4536271808999075
2019-02-22,40.29347297953896,9.5,3.76950998185118,0.4594594594594595,0.0,67.0,17.98963459260464,92.83333333333331,24.251748251748253,13.596293311845288,23.0,31.361702127659573,9.594405594405597,58.647058823529406,10.125,0.0,0.6896551724137931,12.92,12.511595866819748
2019-02-23,55.93167769815657,3.25,0.0,0.3783783783783784,0.0,475.0,10.168157224263904,68.6,15.094890510948904,11.172212978369384,23.444444444444446,31.361702127659573,9.232517482517485,11.615384615384615,83.0,2.034482758620689,17.357142857142858,34.57894736842105,5.319712096586952
2019-02-24,78.31401557285874,46.6,0.0,0.06944444444444445,0.010204081632653059,660.0,28.24865789440519,37.42857142857143,4.783216783216783,32.90855704697986,0.3333333333333333,31.361702127659573,8.579787234042554,0.0,139.0625,2.466666666666667,5.833333333333332,37.04444444444445,9.311483031148304
2019-02-25,23.95269816390507,10.166666666666666,0.0,0.25,0.020408163265306117,141.27959979736576,12.671740806874734,84.86666666666666,17.223776223776223,24.336965632858337,0.5555555555555556,31.361702127659573,9.038732394366198,2.142857142857143,60.17391304347826,6.419354838709677,1.4333333333333331,8.871794871794874,9.44794806399258
2019-02-26,21.674566851912388,27.33333333333333,0.0,0.12162162162162166,0.0,21.5,13.309869562167705,93.2,4.510489510489512,5.551639344262295,0.0,31.361702127659573,8.462081128747796,15.5,93.69565217391305,20.78787878787879,2.8125,13.870967741935484,5.212525903753166
2019-02-27,35.003141077714595,21.5,0.0,0.08108108108108109,1.0816326530612246,141.27959979736576,5.831294663244612,140.83333333333334,9.342657342657345,7.485549132947978,3.555555555555556,30.0,8.46631205673759,7.294117647058822,9.526315789473683,11.848484848484848,0.0,48.8,4.136866359447005
2019-02-28,16.769184782608693,22.0,15.462794918330307,0.5540540540540541,0.010204081632653059,740.5,7.944844675171938,51.88235294117647,116.30769230769229,4.947154471544716,0.0,39.5,9.253075571177504,5.666666666666668,71.8125,0.9375,0.0,45.85106382978724,7.431998136935259
2019-03-01,18.694325973114506,78.28571428571429,26.43454545454545,15.08,0.1638418079096045,129.28571428571428,11.535536006834546,167.33333333333334,17.517482517482517,1.9723352318958505,0.0,0.0,12.375444839857652,10.785714285714288,19.53846153846154,0.10714285714285714,0.24242424242424246,15.553191489361698,5.5281027758660235
2019-03-02,35.05347091932457,3.0,4.838181818181818,17.573333333333334,1.2102272727272727,444.5,9.71717446105475,57.0,14.944055944055945,4.778709136630344,12.125,31.361702127659573,10.446584938704026,4.0,181.41666666666663,0.0,12.3,7.0606060606060606,8.458948339483397
2019-03-03,26.0970194479643,17.666666666666668,20.65755919854281,6.27027027027027,3.9943502824858768,0.0,22.708349789268993,169.30769230769232,56.97902097902098,9.485221674876847,0.0,31.361702127659573,12.458699472759228,0.0,4.5,0.0,1.9677419354838708,44.4,6.875144776465138
2019-03-04,56.59001529386061,14.666666666666664,44.098360655737714,26.45333333333333,26.559322033898304,141.27959979736576,25.548288887921387,97.85714285714286,108.22377622377623,16.3931484502447,0.0,31.361702127659573,8.478339350180505,13.666666666666664,306.0,0.0,0.5757575757575758,42.94871794871795,6.431114193250116
2019-03-05,6.841281953452881,16.5,23.21129326047359,22.17333333333333,66.28248587570621,5.0,32.150806153071976,124.64285714285714,11.615384615384615,15.939144736842106,0.6666666666666666,11.5,11.51236749116608,12.285714285714285,67.26315789473685,0.0,0.0,7.2857142857142865,5.172445464982778
2019-03-06,19.168118608300414,90.66666666666669,11.136612021857925,11.413333333333336,28.011235955056183,198.85714285714286,25.255746380795625,164.5,61.32167832167833,5.356443719412725,4.5555555555555545,25.5,11.253968253968255,6.6,54.032258064516135,0.0,0.0967741935483871,9.677419354838712,10.889522939968042
2019-03-07,15.700156562111971,66.75,25.76502732240437,70.2,16.8265306122449,330.0,28.29227779418655,105.2,95.6013986013986,6.176136363636362,3.25,0.0,8.031802120141343,0.0,70.72727272727273,0.0,8.96875,29.33333333333333,19.520538566864445
2019-03-08,9.904614717206227,16.5,26.513661202185787,17.386666666666667,3.8484848484848486,167.0,19.18808756929899,39.588235294117645,14.48951048951049,4.165432098765431,0.0,31.361702127659573,7.874779541446206,0.0,256.87878787878793,5.0,0.6451612903225806,8.088235294117647,22.385760073260073
2019-03-09,32.529161901650056,2.1666666666666665,48.76138433515483,6.093333333333334,0.8673469387755102,3.0,17.614028171182163,110.8181818181818,2.769230769230769,5.028029678483099,0.6666666666666666,31.361702127659573,13.531305903398929,2.5,256.59459459459464,0.0,0.0,0.0,13.533177570093455
2019-03-10,64.90206638821721,0.0,94.26459854014598,23.30666666666667,1.6907216494845358,41.0,33.61409685188941,91.25,122.37762237762236,30.928925619834708,19.0,31.361702127659573,12.273519163763066,26.904761904761905,17.344827586206893,0.0,0.0967741935483871,0.0,15.257029053420807
2019-03-11,14.686545014840055,61.0,33.29014598540146,10.4,0.4489795918367347,55.25,17.78100471230617,81.05555555555556,198.20979020979019,31.916182572614108,8.555555555555555,31.361702127659573,16.02112676056338,18.666666666666668,24.45,0.0,1.3870967741935485,3.0,7.140125903474003
2019-03-12,25.165331928345623,72.5,9.72495446265938,5.7333333333333325,7.16326530612245,235.5,18.372084290034792,88.55555555555556,26.137404580152673,7.855769230769232,54.444444444444436,31.361702127659573,12.91358024691358,19.363636363636363,39.90909090909091,0.0,26.771428571428572,18.40909090909091,6.656436097114062
2019-03-13,57.36067936181163,0.0,45.2568306010929,28.589041095890412,6.242424242424242,0.0,24.818741579742095,0.0,16.96,7.430756843800322,12.111111111111109,31.361702127659573,13.974358974358973,0.0,0.0,0.0,5.28125,91.78125,7.287636861313867
2019-03-14,50.035101526837714,35.5,93.43272727272728,19.08,1.2040816326530612,10.5,31.498280113317552,77.28571428571429,16.2,16.816211878009632,2.2222222222222223,54.5,6.614186851211072,5.833333333333332,53.125,6.21875,38.142857142857146,23.475,5.30462519936204
2019-03-15,21.584138227087358,53.4,107.8,47.29333333333334,0.3333333333333333,100.5,33.51392534199362,100.55555555555556,12.412587412587412,20.654664484451718,4.5555555555555545,0.0,6.163732394366198,3.0,85.42307692307692,0.8823529411764706,8.757575757575758,57.275,25.538584474885845
2019-03-16,10.95639982405982,3.75,31.97454545454545,4.96,3.6701030927835046,27.33333333333333,41.536522039200655,82.64285714285714,37.40983606557377,20.378973105134477,8.444444444444445,31.361702127659573,9.034739454094293,37.90909090909091,210.38709677419357,0.0,0.1,72.4090909090909,59.9514405204461
2019-03-17,3.2216965379049314,51.375,31.07090909090909,11.906666666666665,3.153061224489796,30.0,22.398946679673582,50.384615384615394,10.746478873239436,3.112026359143328,23.66666666666667,31.361702127659573,8.292553191489361,42.77777777777778,105.75,0.0,0.0,36.244444444444454,39.924444444444454
2019-03-18,2.086859079479611,54.25,11.415607985480944,20.52,6.969387755102041,41.0,25.133682096814347,161.0625,3.8732394366197194,1.6011372867587328,1.6666666666666667,31.361702127659573,9.765112262521587,0.0,57.875,0.0,14.258064516129034,15.076923076923075,56.654756380510435
2019-03-19,4.016022366793914,185.25,0.4065335753176044,10.445945945945946,8.13265306122449,141.27959979736576,6.459341902891142,31.411764705882355,57.3169014084507,1.1123778501628665,3.6666666666666665,31.361702127659573,7.85237258347979,10.571428571428571,7.36,1.8666666666666667,7.088235294117648,0.2,31.06364468864469
2019-03-20,11.851800847457627,100.5,0.15245009074410162,1.7333333333333334,2.927835051546392,279.0,8.765109584273086,115.5625,6.478873239436621,1.7831715210355987,20.555555555555557,31.361702127659573,5.5671902268760896,25.1,47.60869565217392,40.609756097560975,11.67741935483871,1.25,22.336617781851512
2019-03-21,20.016727349480238,68.2,0.03629764065335754,0.5066666666666667,0.19387755102040816,250.66666666666663,4.263583663406064,143.58823529411762,57.53146853146853,8.80032336297494,8.222222222222221,31.361702127659573,8.18307426597582,2.6,13.714285714285715,132.9,3.571428571428572,0.6086956521739131,17.969347775985252
2019-03-22,31.94328167438888,3.25,0.02722323049001815,0.2054794520547945,0.16326530612244894,141.27959979736576,12.591583639345236,73.6111111111111,21.440559440559444,28.90553745928339,0.3333333333333333,31.361702127659573,12.126760563380284,16.714285714285715,16.444444444444443,87.0909090909091,2.4516129032258065,0.2380952380952381,27.07952973720609
2019-03-23,23.866731047802997,44.0,0.1560798548094374,0.8666666666666667,0.1414141414141414,51.0,6.412279079593577,37.142857142857146,9.965034965034963,22.23913043478261,0.0,31.361702127659573,10.181657848324514,10.125,14.545454545454545,58.35714285714285,0.3333333333333333,10.157894736842103,29.15175831956573
2019-03-24,12.190626188019333,20.857142857142858,5.869328493647911,0.9333333333333332,1.7551020408163265,141.27959979736576,4.132714350071599,9.909090909090908,13.683098591549294,5.9367396593673964,0.0,31.361702127659573,7.141323792486582,5.0,22.63636363636364,6.94871794871795,0.0,47.9375,22.66318537859008
2019-03-25,17.3575179509163,9.428571428571429,26.41923774954628,0.2,2.9795918367346936,141.27959979736576,10.621443115443963,164.92857142857142,9.711267605633802,6.546266233766234,1.1111111111111112,31.361702127659573,11.22887323943662,19.75,103.08333333333331,8.216216216216216,0.0,53.441176470588225,38.263046044864225
2019-03-26,18.17489539748954,7.666666666666668,6.161524500907442,3.773333333333333,2.8282828282828283,5.0,10.655875564509234,93.375,34.866197183098585,8.378607809847198,5.4444444444444455,31.361702127659573,12.965217391304348,9.071428571428571,129.1578947368421,0.4848484848484849,23.73333333333333,26.53125,26.935743896821737
2019-03-27,7.865056515248454,103.875,5.221415607985482,4.826666666666667,2.1515151515151514,141.27959979736576,4.087279378036993,155.9375,6.028169014084507,3.169765561843169,0.75,31.361702127659573,7.1005291005291005,21.35,28.4,26.15,25.529411764705888,2.3103448275862073,28.075628314503113
2019-03-28,10.19240990751568,88.5,3.446460980036297,1.6666666666666667,0.5612244897959183,19.33333333333333,9.707887274020583,71.9375,31.106382978723406,3.555649241146712,0.0,31.361702127659573,5.1234782608695655,9.777777777777779,3.35,24.71794871794872,18.5625,14.166666666666664,42.02564695009242
2019-03-29,17.652210393832927,0.0,0.0,0.2,2.357142857142857,146.33333333333334,4.6795241447000615,150.6315789473684,6.943661971830987,7.193548387096773,2.7777777777777777,31.361702127659573,5.534843205574913,1.6666666666666667,12.3,6.485714285714287,1.7941176470588236,42.31578947368421,30.078099652375435
2019-03-30,32.96501285897985,86.93045549718046,0.003636363636363637,0.21333333333333332,10.123711340206183,26.5,8.849642011908326,53.0,21.83098591549296,35.682421227197345,0.0,105.5,6.209964412811388,0.0,9.6,1.96875,0.0,57.342105263157904,84.78424899787784
2019-03-31,27.306979549317397,86.93045549718046,0.26,0.56,35.422680412371136,35.5,5.650698049783277,34.166666666666664,37.02816901408449,30.98779495524817,0.0,141.0,8.155635062611807,0.0,81.93333333333334,31.21212121212121,0.0,69.0,39.409326424870464
2019-04-01,9.246654630416312,40.66666666666666,0.0,0.2,15.203389830508476,52.0,3.456314414673256,24.272727272727273,19.00704225352113,12.862794612794614,0.0,2.5,6.120921305182343,0.0,90.8695652173913,46.860465116279066,0.09375,48.91666666666666,11.007940214852871
2019-04-02,13.351910415262587,105.875,8.477313974591652,5.666666666666668,14.807909604519773,421.66666666666674,9.79510288613613,54.58333333333334,17.323943661971832,7.626294820717131,1.1111111111111112,15.0,3.9922178988326853,0.0,114.5,12.0,0.4571428571428571,12.846153846153848,14.604667282809613
2019-04-03,18.18596509293106,78.44444444444444,34.990925589836664,39.01351351351352,12.97752808988764,119.0,15.732014483778709,201.16666666666663,8.267605633802816,29.02202989771833,0.625,0.0,4.922779922779923,3.75,28.42857142857143,16.05,10.8,37.361111111111114,13.169049815498154
2019-04-04,18.317832612566775,42.6,16.4519056261343,67.58108108108108,16.393258426966288,51.0,18.22801057000581,204.0,7.077464788732394,26.64513618677043,0.0,31.361702127659573,6.161596958174906,0.0,28.210526315789476,38.878048780487795,88.14705882352942,20.88888888888889,15.719233433387208
2019-04-05,37.10598983729405,6.333333333333332,1.7223230490018149,18.89333333333333,31.859550561797754,141.27959979736576,22.131560361165594,200.6,24.183098591549296,14.340408805031444,0.0,31.361702127659573,6.600798403193612,0.0,97.70833333333331,43.65116279069768,88.61764705882355,18.12121212121212,14.624682227871507
2019-04-06,34.23024580651968,56.66666666666666,0.0925589836660617,25.621621621621625,22.089887640449444,371.0,15.35561295817347,74.15384615384616,12.845070422535212,21.937201907790147,0.0,30.0,6.590099009900991,0.0,13.857142857142858,29.5,10.741935483870966,25.57575757575757,16.09309941520468
2019-04-07,53.28569194683347,102.6,9.316363636363636,48.17333333333333,36.555555555555564,23.0,13.709091949099445,118.0,2.626760563380281,22.507086614173232,1.1111111111111112,0.0,8.499021526418787,2.5,33.0,43.56521739130435,28.363636363636363,29.73684210526316,7.556890459363957
