Date,Price,Open,High,Low,Vol.,Change %,direction
2016-07-01,430.62,445.38,445.5,428.25,,-0.0388,-1
2016-06-30,448.0,445.75,453.5,438.0,,0.0084,1
2016-06-29,444.25,457.88,460.5,444.0,,-0.030600000000000002,-1
2016-06-28,458.25,458.38,467.25,456.5,,-0.0022,-1
2016-06-27,459.25,464.0,470.25,458.5,,0.0132,1
2016-06-24,453.25,454.5,455.0,442.25,,-0.0017000000000000001,-1
2016-06-23,454.0,459.5,461.5,453.5,,-0.0104,-1
2016-06-22,458.75,460.5,465.0,458.5,,0.0014000000000000002,1
2016-06-21,458.12,473.25,476.5,458.0,,-0.033,-1
2016-06-20,473.75,477.0,479.75,473.75,,-0.0161,-1
2016-06-17,481.5,473.25,482.0,472.75,,0.019,1
2016-06-16,472.5,477.38,479.5,471.25,,-0.0125,-1
2016-06-15,478.5,482.88,489.75,478.5,,-0.0129,-1
2016-06-14,484.75,491.25,493.38,481.5,,-0.0147,-1
2016-06-13,492.0,498.25,503.25,491.5,,-0.0060999999999999995,-1
2016-06-10,495.0,509.0,512.5,494.62,,-0.028900000000000002,-1
2016-06-09,509.75,517.88,519.0,506.25,,-0.0197,-1
2016-06-08,520.0,508.75,523.88,506.25,,0.0206,1
2016-06-07,509.5,506.5,513.5,501.0,,0.0034000000000000002,1
2016-06-06,507.75,497.75,514.75,497.75,,0.020099999999999996,1
2016-06-03,497.75,484.0,498.0,482.5,,0.0252,1
2016-06-02,485.5,474.0,487.0,473.0,,0.0253,1
2016-06-01,473.5,463.38,474.75,463.38,,0.021,1
2016-05-31,463.75,480.62,483.88,463.75,,-0.0369,-1
2016-05-27,481.5,481.38,484.75,479.0,,0.0016,1
2016-05-26,480.75,465.75,481.5,465.5,,0.0311,1
2016-05-25,466.25,464.0,468.88,463.25,,0.0038,1
2016-05-24,464.5,462.75,470.0,458.25,,0.0043,1
2016-05-23,462.5,467.38,469.12,461.25,,-0.0123,-1
2016-05-20,468.25,468.75,474.5,464.25,,-0.0021,-1
2016-05-19,469.25,478.5,479.75,462.75,,-0.024399999999999998,-1
2016-05-18,481.0,481.38,484.5,477.25,,-0.001,-1
2016-05-17,481.5,473.5,484.5,473.25,,0.0121,1
2016-05-16,475.75,473.75,476.75,467.75,,0.0021,1
2016-05-13,474.75,468.25,477.5,465.0,,0.0144,1
2016-05-12,468.0,457.62,468.0,457.62,,0.0196,1
2016-05-11,459.0,461.5,464.75,457.0,,-0.006999999999999999,-1
2016-05-10,462.25,457.38,468.5,455.5,,0.0132,1
2016-05-09,456.25,464.0,467.0,455.0,,-0.0178,-1
2016-05-06,464.5,462.62,470.25,462.25,,0.0016,1
2016-05-05,463.75,468.75,472.5,461.88,,-0.0196,-1
2016-05-04,473.0,470.75,476.5,469.12,,0.0021,1
2016-05-03,472.0,487.38,492.75,468.5,,-0.031,-1
2016-05-02,487.12,486.75,490.0,481.5,,-0.0044,-1
2016-04-29,489.25,483.75,490.75,480.75,,0.0072,1
2016-04-28,485.75,483.75,497.0,481.5,,0.0062,1
2016-04-27,482.75,486.5,489.5,480.5,,-0.0113,-1
2016-04-26,488.25,478.12,488.5,474.25,,0.0241,1
2016-04-25,476.75,473.75,485.38,469.0,,0.0203,1
2016-04-22,467.25,492.88,493.12,465.62,,-0.057699999999999994,-1
2016-04-21,495.88,503.5,510.75,491.0,,-0.014199999999999999,-1
2016-04-20,503.0,485.25,503.75,485.25,,0.036000000000000004,1
2016-04-19,485.5,473.0,487.75,471.25,,0.0275,1
2016-04-18,472.5,461.0,477.0,460.75,,0.026600000000000002,1
2016-04-15,460.25,459.25,462.25,455.0,,0.0038,1
2016-04-14,458.5,462.5,465.5,454.5,,-0.0124,-1
2016-04-13,464.25,451.75,466.62,450.25,,0.023700000000000002,1
2016-04-12,453.5,447.62,457.0,446.75,,0.014499999999999999,1
2016-04-11,447.0,457.88,457.88,446.25,,-0.031400000000000004,-1
2016-04-08,461.5,457.5,462.5,456.5,,0.009300000000000001,1
2016-04-07,457.25,463.0,465.25,457.12,,-0.013000000000000001,-1
2016-04-06,463.25,473.0,473.0,461.75,,-0.0216,-1
2016-04-05,473.5,475.0,476.5,470.25,,-0.0021,-1
2016-04-04,474.5,476.38,479.0,470.5,,-0.0021,-1
2016-04-01,475.5,473.75,475.5,467.0,,0.0021,1
2016-03-31,474.5,464.0,475.0,455.88,,0.022099999999999998,1
2016-03-30,464.25,476.0,477.5,463.25,,-0.026699999999999998,-1
2016-03-29,477.0,471.5,477.25,471.0,,0.0106,1
2016-03-28,472.0,465.25,477.25,464.0,,0.0183,1
2016-03-24,463.5,463.13,464.38,458.62,,0.0003,1
2016-03-23,463.38,467.38,467.38,462.62,,-0.0086,-1
2016-03-22,467.38,466.25,470.62,463.38,,0.0021,1
2016-03-21,466.38,468.62,472.0,463.88,,0.006500000000000001,1
2016-03-18,463.38,463.0,463.88,457.88,,0.0022,1
2016-03-17,462.38,472.13,475.88,460.12,,-0.0175,-1
2016-03-16,470.62,476.88,477.12,469.88,,-0.013600000000000001,-1
2016-03-15,477.12,477.75,479.12,473.12,,-0.0031,-1
2016-03-14,478.62,475.63,479.38,472.88,,0.0058,1
2016-03-11,475.88,476.88,478.38,471.62,,-0.001,-1
2016-03-10,476.38,467.88,477.38,465.13,,0.0176,1
2016-03-09,468.12,464.62,468.38,461.12,,0.0064,1
2016-03-08,465.13,461.38,465.62,457.12,,0.0043,1
2016-03-07,463.13,465.0,468.38,461.88,,0.0038,1
2016-03-04,461.38,459.63,464.38,456.12,,0.0049,1
2016-03-03,459.12,449.62,461.88,449.38,,0.02,1
2016-03-02,450.12,447.0,451.38,442.38,,0.009000000000000001,1
2016-03-01,446.12,453.38,454.63,445.62,,-0.0149,-1
2016-02-29,452.88,455.12,456.38,450.63,,0.0017000000000000001,1
2016-02-26,452.12,453.88,456.12,449.13,,-0.0022,-1
2016-02-25,453.12,452.25,455.88,449.62,,0.0039000000000000003,1
2016-02-24,451.38,455.62,456.12,446.62,,-0.009899999999999999,-1
2016-02-23,455.88,463.5,465.88,455.38,,-0.0172,-1
2016-02-22,463.88,466.38,469.38,458.25,,0.0043,1
2016-02-19,461.88,461.88,464.5,460.12,,-0.0011,-1
2016-02-18,462.38,468.5,468.5,462.12,,-0.0139,-1
2016-02-17,468.88,464.5,470.0,462.75,,0.0097,1
2016-02-16,464.38,460.75,465.0,459.88,,0.015300000000000001,1
2016-02-12,457.38,458.88,462.0,455.13,,-0.0022,-1
2016-02-11,458.38,460.38,465.75,457.88,,-0.006,-1
2016-02-10,461.13,458.13,462.75,456.63,,0.008199999999999999,1
2016-02-09,457.38,459.13,460.25,455.13,,-0.0022,-1
2016-02-08,458.38,466.25,468.88,457.75,,-0.0177,-1
2016-02-05,466.63,473.5,474.13,465.75,,-0.0127,-1
2016-02-04,472.63,479.13,482.5,472.63,,-0.0151,-1
2016-02-03,479.88,475.63,480.13,474.63,,0.0095,1
2016-02-02,475.38,475.75,483.0,473.25,,-0.0005,-1
2016-02-01,475.63,476.25,477.25,471.38,,-0.0078000000000000005,-1
2016-01-29,479.38,472.25,479.38,470.88,,0.0154,1
2016-01-28,472.13,476.75,476.88,470.63,,-0.0089,-1
2016-01-27,476.38,484.25,485.75,473.63,,-0.018000000000000002,-1
2016-01-26,485.13,481.63,488.5,478.13,,0.0083,1
2016-01-25,481.13,475.75,483.75,475.75,,0.0121,1
2016-01-22,475.38,474.75,479.75,472.63,,0.0,0
2016-01-21,475.38,472.38,480.0,470.5,,0.008,1
2016-01-20,471.63,473.0,475.38,467.38,,-0.0058,-1
2016-01-19,474.38,475.25,478.88,470.63,,0.0021,1
2016-01-17,473.38,473.38,473.38,473.38,,0.0,0
2016-01-15,473.38,469.0,474.63,465.13,,0.0096,1
2016-01-14,468.88,477.75,477.88,468.13,,-0.018799999999999997,-1
2016-01-13,477.88,480.25,483.75,476.63,,-0.0073,-1
2016-01-12,481.38,470.0,483.13,463.88,,0.026099999999999998,1
2016-01-11,469.13,481.0,481.13,466.63,,-0.019299999999999998,-1
2016-01-08,478.38,468.13,479.63,467.63,,0.021400000000000002,1
2016-01-07,468.38,463.5,468.88,456.38,,0.0124,1
2016-01-06,462.63,461.5,465.63,457.0,,0.0027,1
2016-01-05,461.38,460.38,464.63,458.63,,0.006500000000000001,1
2016-01-04,458.38,472.5,472.5,456.13,,-0.023399999999999997,-1
2015-12-31,469.38,469.88,472.25,468.88,,-0.0005,-1
2015-12-30,469.63,476.38,479.13,469.38,,-0.0131,-1
2015-12-29,475.88,467.38,476.63,467.38,,0.019799999999999998,1
2015-12-28,466.63,467.5,472.38,465.88,,-0.0029,-1
2015-12-27,468.0,468.0,468.0,468.0,,0.0,0
2015-12-24,468.0,468.63,471.63,467.38,,-0.0034999999999999996,-1
2015-12-23,469.63,472.63,474.88,468.38,,-0.0042,-1
2015-12-22,471.63,479.5,482.63,471.63,,-0.015700000000000002,-1
2015-12-21,479.13,485.75,490.88,478.38,,-0.0144,-1
2015-12-18,486.13,486.13,498.88,481.38,,0.0046,1
2015-12-17,483.88,483.5,488.13,472.38,,0.001,1
2015-12-16,483.38,493.13,496.75,483.38,,-0.0213,-1
2015-12-15,493.88,493.38,497.88,486.38,,0.001,1
2015-12-14,493.38,491.38,496.88,488.63,,0.0060999999999999995,1
2015-12-11,490.38,494.75,497.88,487.63,,-0.0101,-1
2015-12-10,495.38,488.88,497.88,485.63,,0.011699999999999999,1
2015-12-09,489.63,481.63,491.13,481.5,,0.0171,1
2015-12-08,481.38,481.5,483.63,476.63,,-0.0031,-1
2015-12-07,482.88,489.38,492.88,482.13,,-0.0036,-1
2015-12-04,484.63,479.25,484.88,478.38,,0.0131,1
2015-12-03,478.38,466.88,483.88,466.13,,0.0241,1
2015-12-02,467.13,471.25,473.38,465.63,,-0.009000000000000001,-1
2015-12-01,471.38,474.63,480.13,470.88,,-0.0089,-1
2015-11-30,475.63,476.63,480.38,475.13,,-0.006999999999999999,-1
2015-11-27,479.0,487.63,487.63,478.13,,-0.0177,-1
2015-11-25,487.63,488.38,492.38,487.38,,-0.001,-1
2015-11-24,488.13,496.75,497.13,487.88,,-0.018600000000000002,-1
2015-11-23,497.38,487.25,499.63,485.88,,0.0169,1
2015-11-20,489.13,489.38,494.88,486.38,,-0.0025,-1
2015-11-19,490.38,483.0,492.75,481.63,,0.014499999999999999,1
2015-11-18,483.38,487.38,490.25,480.63,,-0.009000000000000001,-1
2015-11-17,487.75,493.5,494.0,484.63,,-0.0124,-1
2015-11-16,493.88,494.88,498.0,490.5,,-0.0045000000000000005,-1
2015-11-13,496.13,496.5,499.75,491.63,,-0.003,-1
2015-11-12,497.63,496.0,500.5,492.38,,0.005,1
2015-11-11,495.13,491.88,498.0,490.38,,0.0076,1
2015-11-10,491.38,502.38,503.75,488.13,,-0.0204,-1
2015-11-09,501.63,520.38,521.25,501.38,,-0.0406,-1
2015-11-06,522.88,524.75,526.0,517.88,,-0.005699999999999999,-1
2015-11-05,525.88,524.5,529.0,520.38,,-0.0009,-1
2015-11-04,526.38,516.13,530.75,508.38,,0.0194,1
2015-11-03,516.38,507.63,516.63,506.0,,0.0167,1
2015-11-02,507.88,521.38,522.75,506.88,,-0.0273,-1
2015-10-30,522.13,515.25,523.75,515.13,,0.0131,1
2015-10-29,515.38,505.75,517.25,505.13,,0.018799999999999997,1
2015-10-28,505.88,507.63,508.75,500.13,,-0.0064,-1
2015-10-27,509.13,509.88,518.0,506.63,,-0.0005,-1
2015-10-26,509.38,493.63,512.0,493.63,,0.0382,1
