Date,Price,Open,High,Low,Vol.,Change %,direction
2018-01-11,117.075,116.5,117.35,116.25,32299.999999999996,0.0017000000000000001,1
2018-01-10,116.875,117.85,118.525,116.55,37040.0,-0.0068000000000000005,-1
2018-01-09,117.675,117.25,118.0,116.7,36800.0,0.0038,1
2018-01-08,117.225,119.0,119.0,116.775,47850.0,-0.017,-1
2018-01-05,119.25,121.85,121.925,119.25,35640.0,-0.0245,-1
2018-01-04,122.25,123.075,123.625,122.1,28570.0,-0.005699999999999999,-1
2018-01-03,122.95,123.325,123.35,122.35,26010.0,-0.0032,-1
2018-01-02,123.35,122.25,123.5,122.2,25620.0,0.0028000000000000004,1
2017-12-29,123.0,125.1,125.875,123.0,,-0.0124,-1
2017-12-28,124.55,122.15,125.175,122.05,760.0,0.0207,1
2017-12-27,122.025,121.75,122.875,121.75,730.0,0.0043,1
2017-12-26,121.5,120.075,121.75,119.8,840.0,0.013999999999999999,1
2017-12-22,119.825,119.8,120.2,119.0,900.0,0.0017000000000000001,1
2017-12-21,119.625,119.6,119.875,118.75,1390.0,0.0019,1
2017-12-20,119.4,120.0,120.7,118.2,2780.0,-0.005,-1
2017-12-19,120.0,120.15,120.7,119.45,1080.0,0.0002,1
2017-12-18,119.975,119.525,120.15,119.3,1730.0,0.009000000000000001,1
2017-12-15,118.9,116.75,119.25,116.5,3580.0,0.0226,1
2017-12-14,116.275,115.8,116.925,115.725,1720.0,0.0054,1
2017-12-13,115.65,116.425,116.875,115.5,2270.0,-0.0043,-1
2017-12-12,116.15,115.225,117.3,115.2,1940.0,0.0085,1
2017-12-11,115.175,115.45,116.15,115.075,2800.0,-0.0034999999999999996,-1
2017-12-08,115.575,115.85,116.225,115.325,2020.0,-0.0004,-1
2017-12-07,115.625,115.925,116.375,115.475,4080.0,-0.0024,-1
2017-12-06,115.9,116.625,116.775,115.45,5620.0,-0.0045000000000000005,-1
2017-12-05,116.425,116.725,117.675,115.625,4270.0,0.0004,1
2017-12-04,116.375,117.0,117.525,116.225,6490.0,-0.0073,-1
2017-12-01,117.225,120.0,120.0,117.025,13400.0,-0.0223,-1
2017-11-30,119.9,120.35,120.775,117.85,15520.0,-0.0048,-1
2017-11-29,120.475,119.65,120.55,119.575,10650.0,0.0069,1
2017-11-28,119.65,119.625,119.95,118.75,9310.0,-0.0015,-1
2017-11-27,119.825,118.675,120.1,118.375,9560.0,0.0105,1
2017-11-24,118.575,118.95,119.175,118.45,6470.0,-0.004,-1
2017-11-22,119.05,119.2,119.825,118.825,12040.0,0.0091,1
2017-11-21,117.975,117.4,118.575,117.125,15750.0,0.0075,1
2017-11-20,117.1,118.5,118.8,116.775,13840.0,-0.0147,-1
2017-11-17,118.85,119.625,119.8,118.55,10350.0,-0.0059,-1
2017-11-16,119.55,120.25,120.575,119.25,11620.0,-0.0054,-1
2017-11-15,120.2,119.5,120.775,119.025,21970.0,0.0059,1
2017-11-14,119.5,120.45,120.925,118.775,23060.0,-0.0089,-1
2017-11-13,120.575,120.0,121.725,119.45,31180.0,0.0,0
2017-11-10,120.575,122.175,122.35,120.025,44620.0,-0.0155,-1
2017-11-09,122.475,122.475,122.875,122.0,41410.0,-0.0037,-1
2017-11-08,122.925,124.55,124.575,122.15,45610.0,-0.013600000000000001,-1
2017-11-07,124.625,125.25,125.6,123.5,35380.0,-0.005600000000000001,-1
2017-11-06,125.325,127.25,127.675,124.825,33690.0,-0.0155,-1
2017-11-03,127.3,126.9,127.325,126.0,35860.0,0.0239,1
2017-11-02,124.325,126.325,127.875,123.9,39010.0,-0.018000000000000002,-1
2017-11-01,126.6,125.675,126.875,125.5,27490.0,0.0506,1
2017-10-31,120.5,119.8,121.0,118.525,200.0,0.0077,1
2017-10-30,119.575,119.0,120.35,119.0,850.0,0.0364,1
2017-10-27,115.375,114.45,115.5,114.025,1130.0,0.010700000000000001,1
2017-10-26,114.15,113.275,114.5,113.05,1330.0,0.01,1
2017-10-25,113.025,113.75,114.3,112.8,1980.0,-0.0053,-1
2017-10-24,113.625,111.625,113.75,111.625,2170.0,0.018799999999999997,1
2017-10-23,111.525,110.75,112.25,110.675,4160.0,-0.0013,-1
2017-10-20,111.675,111.6,112.2,111.25,3280.0,0.0043,1
2017-10-19,111.2,111.475,112.35,110.6,2860.0,-0.0025,-1
2017-10-18,111.475,110.975,112.075,109.625,4830.0,0.0027,1
2017-10-17,111.175,112.05,112.725,111.1,3640.0,-0.0049,-1
2017-10-16,111.725,112.775,112.85,111.575,6520.0,-0.0097,-1
2017-10-13,112.825,112.875,112.925,112.0,3440.0,0.0042,1
2017-10-12,112.35,113.5,114.0,111.775,6850.0,-0.0125,-1
2017-10-11,113.775,113.275,114.075,113.025,4700.0,0.0007000000000000001,1
2017-10-10,113.7,111.75,114.05,111.75,5390.0,0.0204,1
2017-10-09,111.425,111.425,111.775,111.0,11790.0,0.0036,1
2017-10-06,111.025,109.975,111.15,109.8,9630.0,0.0079,1
2017-10-05,110.15,109.15,110.25,108.925,8300.0,0.009899999999999999,1
2017-10-04,109.075,109.225,110.325,109.05,9170.0,-0.0002,-1
2017-10-03,109.1,107.725,109.475,107.4,8900.0,0.0118,1
2017-10-02,107.825,109.1,109.75,107.75,7830.0,-0.011699999999999999,-1
2017-09-29,109.1,109.5,109.875,108.825,12080.0,0.0011,1
2017-09-28,108.975,108.55,109.15,108.175,6970.0,0.0037,1
2017-09-27,108.575,108.575,109.25,108.025,13990.0,0.0028000000000000004,1
2017-09-26,108.275,108.9,109.15,108.075,12180.0,-0.0087,-1
2017-09-25,109.225,109.975,110.0,108.65,12090.0,-0.021099999999999997,-1
2017-09-22,111.575,110.025,111.825,109.7,14250.0,0.0134,1
2017-09-21,110.1,111.0,111.175,109.675,16550.0,-0.0077,-1
2017-09-20,110.95,108.05,110.975,107.775,29880.0,0.0276,1
2017-09-19,107.975,107.75,108.275,107.3,15650.0,0.0037,1
2017-09-18,107.575,107.925,108.6,107.525,23240.0,-0.0016,-1
2017-09-15,107.75,107.3,108.0,106.525,25640.0,0.0077,1
2017-09-14,106.925,107.975,108.9,106.625,39700.0,-0.0058,-1
2017-09-13,107.55,106.4,107.825,105.4,34330.0,0.012,1
2017-09-12,106.275,107.25,107.775,106.0,33020.0,-0.0086,-1
2017-09-11,107.2,107.5,107.95,106.825,33030.0,-0.0012,-1
2017-09-08,107.325,106.375,108.55,105.825,38230.0,0.0104,1
2017-09-07,106.225,105.3,107.675,105.05,32439.999999999996,0.0146,1
2017-09-06,104.7,104.7,105.45,104.5,22610.0,0.0026,1
2017-09-05,104.425,105.075,106.45,104.3,26170.0,-0.0069,-1
2017-09-01,105.15,105.525,105.825,104.725,23340.0,0.006,1
2017-08-31,104.525,105.75,106.3,104.05,160.0,-0.0097,-1
2017-08-30,105.55,105.05,106.1,105.025,850.0,0.0029,1
2017-08-29,105.25,106.2,106.35,104.975,770.0,-0.0089,-1
2017-08-28,106.2,106.5,107.4,105.75,1260.0,0.0024,1
2017-08-25,105.95,106.45,106.925,105.825,890.0,0.0,0
2017-08-24,105.95,105.65,106.5,104.5,1990.0,0.0028000000000000004,1
2017-08-23,105.65,107.0,107.0,105.35,1440.0,-0.0101,-1
2017-08-22,106.725,105.875,107.275,105.75,1620.0,0.0068000000000000005,1
2017-08-21,106.0,106.15,106.475,105.6,1760.0,-0.0034999999999999996,-1
2017-08-18,106.375,106.975,107.45,105.75,1430.0,-0.006999999999999999,-1
2017-08-17,107.125,109.2,109.275,106.975,3350.0,-0.0215,-1
2017-08-16,109.475,110.275,110.55,108.95,2820.0,-0.0052,-1
2017-08-15,110.05,108.925,110.325,107.925,3530.0,0.0092,1
2017-08-14,109.05,109.65,110.275,108.05,2780.0,-0.0062,-1
2017-08-11,109.725,108.925,110.375,108.925,2590.0,0.008,1
2017-08-10,108.85,110.0,110.45,108.6,3160.0,-0.0105,-1
2017-08-09,110.0,112.3,112.45,109.875,6550.0,-0.022000000000000002,-1
2017-08-08,112.475,112.975,113.4,112.15,4960.0,-0.0024,-1
2017-08-07,112.75,115.275,115.3,112.575,7680.0,-0.023399999999999997,-1
2017-08-04,115.45,115.325,115.6,114.75,9550.0,0.002,1
2017-08-03,115.225,114.9,115.625,114.65,11610.0,0.0060999999999999995,1
2017-08-02,114.525,112.825,114.9,112.075,13040.0,0.015300000000000001,1
2017-08-01,112.8,112.3,113.15,111.9,7300.0,0.0070999999999999995,1
2017-07-31,112.0,112.9,113.325,111.775,14230.0,-0.008,-1
2017-07-28,112.9,114.3,114.35,112.275,11560.0,-0.012199999999999999,-1
2017-07-27,114.3,114.65,115.65,113.525,13100.0,0.0,0
2017-07-26,114.3,113.95,114.9,113.0,13840.0,0.009899999999999999,1
2017-07-25,113.175,114.475,115.05,113.0,16730.0,-0.0060999999999999995,-1
2017-07-24,113.875,114.5,114.875,113.45,19300.0,-0.0219,-1
2017-07-21,116.425,116.35,117.375,115.8,19320.0,0.004699999999999999,1
2017-07-20,115.875,117.475,118.2,115.7,19110.0,-0.011899999999999999,-1
2017-07-19,117.275,114.55,117.875,114.3,32020.000000000004,0.0191,1
2017-07-18,115.075,117.2,117.2,114.775,27010.0,-0.016,-1
2017-07-17,116.95,117.75,117.875,116.725,30570.0,-0.0072,-1
2017-07-14,117.8,117.775,118.675,117.05,40910.0,0.0032,1
2017-07-13,117.425,118.25,118.5,117.1,50670.0,-0.0038,-1
2017-07-12,117.875,115.525,117.875,114.475,49910.0,0.026099999999999998,1
2017-07-11,114.875,113.85,115.425,113.4,37580.0,0.0092,1
2017-07-10,113.825,114.725,114.725,113.65,32380.000000000004,-0.0083,-1
2017-07-07,114.775,115.25,115.85,114.35,27040.0,-0.0015,-1
2017-07-06,114.95,113.6,115.625,112.425,35820.0,0.0123,1
2017-07-05,113.55,116.275,116.275,113.075,34570.0,-0.019,-1
2017-07-03,115.75,116.3,117.225,115.325,20110.0,-0.0281,-1
2017-06-30,119.1,119.925,120.0,119.0,260.0,-0.0092,-1
2017-06-29,120.2,120.55,120.925,119.525,1330.0,-0.0004,-1
2017-06-28,120.25,119.2,120.45,118.85,1550.0,0.0054,1
2017-06-27,119.6,121.725,121.775,119.1,1370.0,-0.0154,-1
2017-06-26,121.475,119.0,121.65,118.6,1520.0,0.0191,1
2017-06-23,119.2,119.375,119.575,118.525,1120.0,0.0048,1
2017-06-22,118.625,119.3,119.5,118.0,2230.0,-0.0073,-1
2017-06-21,119.5,121.05,121.6,119.4,2360.0,-0.0070999999999999995,-1
2017-06-20,120.35,120.025,121.025,118.025,2320.0,0.0029,1
2017-06-19,120.0,121.7,122.25,119.675,1940.0,-0.013999999999999999,-1
2017-06-16,121.7,123.225,123.225,121.25,2420.0,-0.006500000000000001,-1
2017-06-15,122.5,124.2,124.35,122.1,3850.0,-0.0161,-1
2017-06-14,124.5,126.875,127.0,124.5,4130.0,-0.0235,-1
