Date,Algeria,France,Egypt,Japan,Malaysia,Brazil,South Africa,EU-28,United States of America,Ukraine,Spain,Rep. of Korea,Argentina,Colombia,Russian Federation,Romania,Serbia,Netherlands,Italy
2019-01-21,94.8780487804878,16.8,31.361702127659573,22.323943661971832,20.357142857142858,166.84615384615384,3.5,19.389669837363943,19.736839163965573,66.86666666666666,4.686868686868687,0.0,155.0,10.0,9.394594594594595,23.88888888888889,9.666666666666666,0.7175792507204611,44.0
2019-01-22,82.725,18.733333333333334,31.361702127659573,14.311688311688313,55.5,109.53333333333332,7.0,18.52053442520241,9.693458766573142,5.5,64.68686868686869,2.5,1.0,16.333333333333332,10.874125874125873,3.4444444444444446,13.0,33.7463976945245,78.03225806451613
2019-01-23,54.30769230769231,40.205479452054796,31.361702127659573,12.471830985915492,78.38461538461539,68.64285714285714,1.1428571428571428,27.567271685474683,50.27275646171135,78.32,40.80808080808081,0.0,270.1666666666667,8.583333333333334,4.808849557522124,36.888888888888886,58.33333333333334,0.25360230547550433,33.44827586206897
2019-01-24,114.62222222222222,28.123287671232877,31.361702127659573,33.93,29.07692307692308,50.92857142857143,17.25,17.396719129357855,76.19522104025229,23.153846153846153,16.12121212121212,70.8994513588264,81.15384615384616,13.125,13.658620689655173,19.777777777777782,81.33333333333333,0.8876080691642652,89.03846153846153
2019-01-25,88.2,4.243243243243243,31.361702127659573,7.141843971631205,24.785714285714285,50.846153846153854,16.615384615384613,34.567893621352304,36.13012390153376,40.90909090909091,3.4747474747474754,160.0,34.0,38.3,9.622608695652174,55.66666666666666,30.33333333333333,43.118155619596536,37.36666666666667
2019-01-26,33.775,8.297297297297295,31.361702127659573,26.63636363636364,118.86666666666666,89.0909090909091,118.64285714285714,42.07335105679656,4.815639013452915,19.894736842105264,5.7653061224489806,1.5,178.9090909090909,2.25,7.998251748251747,37.555555555555564,134.66666666666666,57.86167146974064,4.4
2019-01-27,0.7575757575757576,22.621621621621625,31.361702127659573,13.859154929577466,137.13333333333333,62.45454545454545,83.46666666666667,35.65506450616176,13.988818424566087,57.157894736842096,15.298969072164951,70.8994513588264,23.55,8.26086956521739,13.440140845070422,18.555555555555557,12.0,82.3256484149856,2.9285714285714284
2019-01-28,8.583333333333334,53.094594594594604,119.0,14.20979020979021,9.066666666666666,164.25,47.153846153846146,30.894866533647672,23.05606758832565,1.25,15.142857142857142,4.333333333333333,39.07692307692308,24.45833333333333,11.197158081705153,0.3333333333333333,0.0,24.26801152737752,23.125
2019-01-29,46.555555555555564,34.8,0.0,18.267605633802816,43.53333333333333,32.888888888888886,17.2,24.333491158265193,9.437171213189435,13.533333333333333,25.377551020408163,0.0,2.0,156.84,8.192982456140351,0.8888888888888888,3.333333333333333,3.8213256484149856,16.766666666666666
2019-01-30,31.578947368421048,59.5,31.361702127659573,1.4225352112676055,102.26666666666668,49.3125,60.86666666666667,32.961922750786755,12.411944368693755,20.38888888888889,74.89795918367345,70.8994513588264,177.21428571428572,25.115384615384613,9.648180242634316,7.75,60.33333333333334,23.599423631123923,24.16666666666667
2019-01-31,16.486486486486488,30.14864864864865,31.361702127659573,68.54545454545455,112.13333333333334,23.142857142857146,25.72727272727273,33.55051296532645,5.361841022546492,10.266666666666667,77.12121212121212,69.33333333333333,36.66666666666666,8.26086956521739,10.219895287958117,22.555555555555557,3.333333333333333,8.438040345821326,35.6764705882353
2019-02-01,3.647058823529412,78.06756756756756,31.361702127659573,49.802816901408455,47.2,33.785714285714285,58.86666666666667,41.82705143908457,11.355759374157,12.636363636363635,37.954802259886996,55.75,160.05882352941177,35.869565217391305,8.945229681978796,19.11111111111111,1.6666666666666667,13.31700288184438,65.8
2019-02-02,21.842105263157894,79.81081081081079,31.361702127659573,6.774647887323943,0.2,116.54545454545456,74.37142857142857,48.76008872831917,21.474710308089406,4.5555555555555545,19.758426966292134,0.75,151.05,44.2,6.820244328097731,156.11111111111111,0.0,28.82420749279539,99.92307692307692
2019-02-03,60.65,39.28378378378378,31.361702127659573,26.570422535211268,17.214285714285715,176.58333333333337,42.94285714285714,22.832775429461616,26.958148695224033,3.7777777777777777,1.5617977528089888,126.45454545454544,90.05263157894737,7.52,10.089316987740805,0.0,0.0,1.1008645533141208,48.25
2019-02-04,71.075,15.04054054054054,31.361702127659573,82.81818181818181,37.07142857142857,25.33333333333333,65.65714285714286,21.95430567151511,28.168908334683728,3.75,13.621468926553671,50.14285714285714,7.294117647058822,8.666666666666666,11.778571428571427,0.0,27.33333333333333,22.786743515850144,44.33333333333334
2019-02-05,44.926829268292686,25.02816901408451,31.361702127659573,11.937062937062937,23.785714285714285,85.44444444444444,37.31034482758621,12.158026332865846,16.583124966750013,0.0,22.91573033707865,0.0,0.0,10.44,9.828371278458842,0.5555555555555556,2.6666666666666665,9.080691642651297,34.592592592592595
2019-02-06,8.272727272727273,12.094594594594595,5.0,69.54545454545455,18.857142857142858,102.11111111111113,2.55,24.196688816357327,29.89096225412015,24.4,3.3954802259887007,70.8994513588264,55.54713038105044,25.08333333333333,7.259717314487633,0.0,7.0,117.4149855907781,0.3125
2019-02-07,0.9117647058823528,18.2054794520548,0.0,25.53521126760563,1.4285714285714286,114.5,6.571428571428571,40.09669043353306,55.007171695707605,1.6666666666666667,0.3979591836734694,23.5,20.0,20.12,11.432675044883304,2.555555555555556,0.0,15.083573487031698,1.4375
2019-02-08,0.0,11.95945945945946,31.361702127659573,25.09090909090909,74.92857142857143,136.44444444444446,32.375,18.3475701535036,32.440052128583844,26.33333333333333,1.4329896907216495,9.333333333333334,0.5,38.91666666666666,6.126760563380282,0.0,0.0,32.61671469740634,1.4285714285714286
2019-02-09,0.0,24.216216216216218,31.361702127659573,16.916083916083917,6.142857142857142,52.57142857142857,35.333333333333336,35.703352317009525,14.566750069502366,6.0,9.350515463917525,130.0,60.846153846153854,30.2,5.670818505338079,0.0,0.0,80.82708933717579,0.40625
2019-02-10,0.0,37.6081081081081,5.0,11.195804195804195,24.857142857142854,104.69230769230771,24.210526315789476,39.672719573122436,17.454161338744647,4.5,5.680412371134021,36.0,299.90476190476187,11.961538461538463,5.55632582322357,0.0,0.0,129.49279538904898,0.38461538461538464
2019-02-11,0.0,43.05405405405405,0.0,20.09090909090909,82.78571428571429,64.25,72.8888888888889,26.776948594320455,43.36762070276435,12.363636363636365,2.4242424242424243,76.0,64.46666666666667,9.173913043478262,4.512589928057554,0.0,0.0,5.195965417867435,11.821428571428573
2019-02-12,11.666666666666664,4.972972972972973,31.361702127659573,11.867132867132867,35.357142857142854,62.125,107.70967741935483,17.867859565231598,73.48276230120611,50.74074074074074,0.1919191919191919,0.0,147.75757575757575,19.83333333333333,7.0177304964539005,49.555555555555564,122.0,0.12103746397694524,15.625
2019-02-13,1.4117647058823528,0.32432432432432434,31.361702127659573,27.055944055944057,99.57142857142857,122.41176470588236,28.41379310344828,12.523663934739687,71.61241060386085,44.6875,0.010101010101010102,38.0,20.80952380952381,10.608695652173912,10.652252252252252,33.0,10.333333333333334,0.01729106628242075,1.78125
2019-02-14,0.0,0.0,0.0,16.40714285714286,27.857142857142854,123.11764705882355,109.25,14.323631424412556,40.491960017383754,19.857142857142858,0.5555555555555556,15.0,20.83333333333333,16.434782608695652,11.642857142857142,6.333333333333332,1.6666666666666667,0.01729106628242075,0.4848484848484849
2019-02-15,0.0,5.121621621621622,99.0,13.170212765957446,26.5,58.82352941176471,81.82142857142857,7.854378437233754,32.149401746254185,5.75,5.393939393939394,11.833333333333336,90.5,12.428571428571427,10.282647584973166,12.222222222222221,0.0,0.002881844380403458,3.21875
2019-02-16,0.0,0.8783783783783784,10.0,26.557142857142853,15.071428571428573,83.69230769230771,103.66666666666669,21.505629146079265,30.04736317305562,0.42857142857142855,2.278350515463917,19.0,7.5,2.6666666666666665,6.902097902097903,0.3333333333333333,0.0,0.02017291066282421,7.033333333333332
2019-02-17,0.0,0.4864864864864865,0.0,10.006993006993008,35.4,105.25,22.0,7.74693543378019,19.568803227252353,0.0,8.288659793814434,0.0,54.5,23.875,7.423280423280422,0.0,0.0,0.002881844380403458,0.4814814814814815
2019-02-18,0.0,2.918918918918919,31.361702127659573,5.956834532374102,85.42857142857143,145.05882352941177,6.5625,8.9572417167316,35.595256566552145,0.0,11.765306122448981,0.0,101.6,28.44,9.084063047285463,0.0,0.0,6.685878962536023,0.14705882352941174
2019-02-19,0.0,4.54054054054054,31.361702127659573,117.25174825174824,50.230769230769226,141.19047619047618,4.0,9.591714453814252,13.197091550071608,0.0,1.4591836734693877,138.0,46.54545454545455,15.115384615384615,8.338568935427574,0.0,0.0,0.8583815028901735,0.0
2019-02-20,0.0,0.32432432432432434,31.361702127659573,50.74125874125875,11.214285714285712,68.10526315789474,3.333333333333333,9.407437144273294,74.59418524598846,6.857142857142858,0.0,34.42857142857143,16.0,23.79166666666667,10.258289703315883,0.5555555555555556,0.0,0.30835734870317005,0.0967741935483871
2019-02-21,0.0,0.5205479452054794,31.361702127659573,12.258741258741257,100.5,70.0,45.5,10.436544165942237,56.51368500295746,4.285714285714286,0.0,0.0,149.0,24.19230769230769,12.942508710801391,2.2222222222222223,0.0,10.063400576368876,0.3125
2019-02-22,0.0,0.4594594594594595,31.361702127659573,24.251748251748253,0.5714285714285714,92.83333333333331,20.714285714285715,17.98963459260464,40.29347297953896,58.647058823529406,0.0,70.8994513588264,10.125,10.8,9.594405594405597,23.0,12.666666666666664,0.4063400576368876,0.6896551724137931
2019-02-23,2.034482758620689,0.3783783783783784,31.361702127659573,15.094890510948904,14.857142857142858,68.6,88.11764705882355,10.168157224263904,55.93167769815657,11.615384615384615,0.0,5.0,83.0,47.32,9.232517482517485,23.444444444444446,71.33333333333333,0.025936599423631124,17.357142857142858
2019-02-24,2.466666666666667,0.06944444444444445,31.361702127659573,4.783216783216783,12.357142857142858,37.42857142857143,20.25,28.24865789440519,78.31401557285874,0.0,0.010204081632653059,70.8994513588264,139.0625,82.33333333333333,8.579787234042554,0.3333333333333333,0.0,0.008645533141210375,5.833333333333332
2019-02-25,6.419354838709677,0.25,31.361702127659573,17.223776223776223,117.71428571428572,84.86666666666666,43.72727272727273,12.671740806874734,23.95269816390507,2.142857142857143,0.020408163265306117,70.8994513588264,60.17391304347826,25.384615384615387,9.038732394366198,0.5555555555555556,1.0,0.008645533141210375,1.4333333333333331
2019-02-26,20.78787878787879,0.12162162162162166,31.361702127659573,4.510489510489512,33.785714285714285,93.2,13.25,13.309869562167705,21.674566851912388,15.5,0.0,70.8994513588264,93.69565217391305,76.41666666666667,8.462081128747796,0.0,0.0,0.002881844380403458,2.8125
2019-02-27,11.848484848484848,0.08108108108108109,30.0,9.342657342657345,58.25,140.83333333333334,21.777777777777782,5.831294663244612,35.003141077714595,7.294117647058822,1.0816326530612246,20.0,9.526315789473683,58.8,8.46631205673759,3.555555555555556,0.0,0.05763688760806916,0.0
2019-02-28,0.9375,0.5540540540540541,39.5,116.30769230769229,0.1875,51.88235294117647,32.77777777777778,7.944844675171938,16.769184782608693,5.666666666666668,0.010204081632653059,3.6,71.8125,31.0,9.253075571177504,0.0,0.0,19.066282420749282,0.0
2019-03-01,0.10714285714285714,15.08,0.0,17.517482517482517,7.8125,167.33333333333334,15.0,11.535536006834546,18.694325973114506,10.785714285714288,0.1638418079096045,0.0,19.53846153846154,34.714285714285715,12.375444839857652,0.0,0.0,1.8904899135446689,0.24242424242424246
2019-03-02,0.0,17.573333333333334,31.361702127659573,14.944055944055945,30.625,57.0,25.2,9.71717446105475,35.05347091932457,4.0,1.2102272727272727,70.8994513588264,181.41666666666663,37.36363636363637,10.446584938704026,12.125,0.0,23.023054755043226,12.3
2019-03-03,0.0,6.27027027027027,31.361702127659573,56.97902097902098,0.0,169.30769230769232,45.5,22.708349789268993,26.0970194479643,0.0,3.9943502824858768,70.8994513588264,4.5,12.08695652173913,12.458699472759228,0.0,0.0,92.05187319884728,1.9677419354838708
2019-03-04,0.0,26.45333333333333,31.361702127659573,108.22377622377623,4.125,97.85714285714286,8.2,25.548288887921387,56.59001529386061,13.666666666666664,26.559322033898304,3.0,306.0,19.84,8.478339350180505,0.0,0.0,27.84438040345821,0.5757575757575758
2019-03-05,0.0,22.17333333333333,11.5,11.615384615384615,22.9375,124.64285714285714,20.684210526315788,32.150806153071976,6.841281953452881,12.285714285714285,66.28248587570621,0.0,67.26315789473685,20.115384615384613,11.51236749116608,0.6666666666666666,2.6666666666666665,14.282420749279538,0.0
2019-03-06,0.0,11.413333333333336,25.5,61.32167832167833,23.3125,164.5,5.764705882352941,25.255746380795625,19.168118608300414,6.6,28.011235955056183,31.6,54.032258064516135,7.125,11.253968253968255,4.5555555555555545,10.0,102.164265129683,0.0967741935483871
2019-03-07,0.0,70.2,0.0,95.6013986013986,28.5625,105.2,6.0,28.29227779418655,15.700156562111971,0.0,16.8265306122449,26.16666666666667,70.72727272727273,31.52,8.031802120141343,3.25,0.0,71.97118155619596,8.96875
2019-03-08,5.0,17.386666666666667,31.361702127659573,14.48951048951049,3.75,39.588235294117645,48.0,19.18808756929899,9.904614717206227,0.0,3.8484848484848486,0.0,256.87878787878793,3.6,7.874779541446206,0.0,0.0,40.510086455331404,0.6451612903225806
2019-03-09,0.0,6.093333333333334,31.361702127659573,2.769230769230769,62.875,110.8181818181818,70.04545454545455,17.614028171182163,32.529161901650056,2.5,0.8673469387755102,70.8994513588264,256.59459459459464,8.409090909090908,13.531305903398929,0.6666666666666666,40.66666666666666,64.42651296829972,0.0
2019-03-10,0.0,23.30666666666667,31.361702127659573,122.37762237762236,27.5,91.25,83.9,33.61409685188941,64.90206638821721,26.904761904761905,1.6907216494845358,162.0,17.344827586206893,21.142857142857142,12.273519163763066,19.0,0.0,129.65706051873198,0.0967741935483871
2019-03-11,0.0,10.4,31.361702127659573,198.20979020979019,120.1875,81.05555555555556,111.65625,17.78100471230617,14.686545014840055,18.666666666666668,0.4489795918367347,73.6,24.45,36.29166666666666,16.02112676056338,8.555555555555555,17.666666666666668,24.90489913544669,1.3870967741935485
2019-03-12,0.0,5.7333333333333325,31.361702127659573,26.137404580152673,17.125,88.55555555555556,73.94285714285714,18.372084290034792,25.165331928345623,19.363636363636363,7.16326530612245,28.6,39.90909090909091,2.565217391304348,12.91358024691358,54.444444444444436,35.666666666666664,49.73198847262248,26.771428571428572
2019-03-13,0.0,28.589041095890412,31.361702127659573,16.96,12.2,0.0,43.8,24.818741579742095,57.36067936181163,0.0,6.242424242424242,7.375,0.0,0.0,13.974358974358973,12.111111111111109,0.0,91.92219020172912,5.28125
2019-03-14,6.21875,19.08,54.5,16.2,3.5,77.28571428571429,13.208333333333336,31.498280113317552,50.035101526837714,5.833333333333332,1.2040816326530612,0.0,53.125,10.636363636363637,6.614186851211072,2.2222222222222223,0.0,93.43227665706051,38.142857142857146
2019-03-15,0.8823529411764706,47.29333333333334,0.0,12.412587412587412,18.125,100.55555555555556,31.57142857142857,33.51392534199362,21.584138227087358,3.0,0.3333333333333333,3.0,85.42307692307692,12.434782608695652,6.163732394366198,4.5555555555555545,1.0,86.7406340057637,8.757575757575758
2019-03-16,0.0,4.96,31.361702127659573,37.40983606557377,3.9375,82.64285714285714,27.5,41.536522039200655,10.95639982405982,37.90909090909091,3.6701030927835046,33.142857142857146,210.38709677419357,64.43478260869566,9.034739454094293,8.444444444444445,0.0,54.15561959654178,0.1
2019-03-17,0.0,11.906666666666665,31.361702127659573,10.746478873239436,0.0,50.384615384615394,65.41176470588235,22.398946679673582,3.2216965379049314,42.77777777777778,3.153061224489796,10.142857142857142,105.75,33.80769230769231,8.292553191489361,23.66666666666667,0.0,26.96541786743516,0.0
2019-03-18,0.0,20.52,31.361702127659573,3.8732394366197194,0.0,161.0625,24.272727272727273,25.133682096814347,2.086859079479611,0.0,6.969387755102041,70.8994513588264,57.875,22.56521739130435,9.765112262521587,1.6666666666666667,0.0,3.4227129337539437,14.258064516129034
2019-03-19,1.8666666666666667,10.445945945945946,31.361702127659573,57.3169014084507,17.1875,31.411764705882355,27.73333333333333,6.459341902891142,4.016022366793914,10.571428571428571,8.13265306122449,70.8994513588264,7.36,68.45833333333333,7.85237258347979,3.6666666666666665,0.0,0.1844380403458213,7.088235294117648
2019-03-20,40.609756097560975,1.7333333333333334,31.361702127659573,6.478873239436621,7.9375,115.5625,39.833333333333336,8.765109584273086,11.851800847457627,25.1,2.927835051546392,70.8994513588264,47.60869565217392,86.45833333333331,5.5671902268760896,20.555555555555557,11.666666666666664,0.4207492795389049,11.67741935483871
2019-03-21,132.9,0.5066666666666667,31.361702127659573,57.53146853146853,119.2,143.58823529411762,33.5,4.263583663406064,20.016727349480238,2.6,0.19387755102040816,194.66666666666663,13.714285714285715,18.0,8.18307426597582,8.222222222222221,0.0,0.07492795389048991,3.571428571428572
2019-03-22,87.0909090909091,0.2054794520547945,31.361702127659573,21.440559440559444,34.75,73.6111111111111,119.1,12.591583639345236,31.94328167438888,16.714285714285715,0.16326530612244894,0.0,16.444444444444443,63.846153846153854,12.126760563380284,0.3333333333333333,0.0,0.02017291066282421,2.4516129032258065
2019-03-23,58.35714285714285,0.8666666666666667,31.361702127659573,9.965034965034963,69.4,37.142857142857146,39.6,6.412279079593577,23.866731047802997,10.125,0.1414141414141414,51.0,14.545454545454545,55.30434782608695,10.181657848324514,0.0,0.0,0.12103746397694524,0.3333333333333333
2019-03-24,6.94871794871795,0.9333333333333332,31.361702127659573,13.683098591549294,3.6875,9.909090909090908,21.66666666666667,4.132714350071599,12.190626188019333,5.0,1.7551020408163265,29.25,22.63636363636364,44.58333333333334,7.141323792486582,0.0,0.0,14.161383285302591,0.0
2019-03-25,8.216216216216216,0.2,31.361702127659573,9.711267605633802,3.1875,164.92857142857142,88.08695652173913,10.621443115443963,17.3575179509163,19.75,2.9795918367346936,0.0,103.08333333333331,16.208333333333332,11.22887323943662,1.1111111111111112,0.0,7.956772334293947,0.0
2019-03-26,0.4848484848484849,3.773333333333333,31.361702127659573,34.866197183098585,16.125,93.375,49.84,10.655875564509234,18.17489539748954,9.071428571428571,2.8282828282828283,70.8994513588264,129.1578947368421,42.40909090909091,12.965217391304348,5.4444444444444455,10.0,0.92507204610951,23.73333333333333
2019-03-27,26.15,4.826666666666667,31.361702127659573,6.028169014084507,56.8125,155.9375,18.6875,4.087279378036993,7.865056515248454,21.35,2.1515151515151514,70.8994513588264,28.4,6.32,7.1005291005291005,0.75,0.0,0.5763688760806917,25.529411764705888
2019-03-28,24.71794871794872,1.6666666666666667,31.361702127659573,31.106382978723406,86.5,71.9375,16.416666666666668,9.707887274020583,10.19240990751568,9.777777777777779,0.5612244897959183,37.333333333333336,3.35,37.40909090909091,5.1234782608695655,0.0,0.0,0.1642651296829971,18.5625
2019-03-29,6.485714285714287,0.2,31.361702127659573,6.943661971830987,52.625,150.6315789473684,14.8,4.6795241447000615,17.652210393832927,1.6666666666666667,2.357142857142857,123.0,12.3,40.96,5.534843205574913,2.7777777777777777,0.0,0.011527377521613832,1.7941176470588236
2019-03-30,1.96875,0.21333333333333332,105.5,21.83098591549296,52.9375,53.0,2.6,8.849642011908326,32.96501285897985,0.0,10.123711340206183,23.6,9.6,78.91304347826087,6.209964412811388,0.0,0.0,0.5936599423631124,0.0
2019-03-31,31.21212121212121,0.56,141.0,37.02816901408449,71.125,34.166666666666664,16.4,5.650698049783277,27.306979549317397,0.0,35.422680412371136,23.142857142857146,81.93333333333334,15.0,8.155635062611807,0.0,0.0,0.06628242074927954,0.0
2019-04-01,46.860465116279066,0.2,2.5,19.00704225352113,55.125,24.272727272727273,12.833333333333336,3.456314414673256,9.246654630416312,0.0,15.203389830508476,11.5,90.8695652173913,82.22727272727273,6.120921305182343,0.0,0.0,0.002881844380403458,0.09375
2019-04-02,12.0,5.666666666666668,15.0,17.323943661971832,12.0625,54.58333333333334,35.90909090909091,9.79510288613613,13.351910415262587,0.0,14.807909604519773,41.0,114.5,215.48,3.9922178988326853,1.1111111111111112,0.0,40.89625360230547,0.4571428571428571
2019-04-03,16.05,39.01351351351352,0.0,8.267605633802816,68.625,201.16666666666663,35.0,15.732014483778709,18.18596509293106,3.75,12.97752808988764,71.0,28.42857142857143,51.76,4.922779922779923,0.625,0.0,15.268011527377519,10.8
2019-04-04,38.878048780487795,67.58108108108108,31.361702127659573,7.077464788732394,40.125,204.0,38.04545454545455,18.22801057000581,18.317832612566775,0.0,16.393258426966288,70.8994513588264,28.210526315789476,43.769230769230774,6.161596958174906,0.0,0.0,10.775216138328528,88.14705882352942
2019-04-05,43.65116279069768,18.89333333333333,31.361702127659573,24.183098591549296,43.1875,200.6,53.86363636363637,22.131560361165594,37.10598983729405,0.0,31.859550561797754,70.8994513588264,97.70833333333331,59.375,6.600798403193612,0.0,0.0,0.7838616714697406,88.61764705882355
2019-04-06,29.5,25.621621621621625,30.0,12.845070422535212,16.6875,74.15384615384616,181.8,15.35561295817347,34.23024580651968,0.0,22.089887640449444,70.8994513588264,13.857142857142858,47.32,6.590099009900991,0.0,12.0,0.1729106628242075,10.741935483870966
2019-04-07,43.56521739130435,48.17333333333333,0.0,2.626760563380281,36.6875,118.0,14.428571428571427,13.709091949099445,53.28569194683347,2.5,36.555555555555564,20.5,33.0,60.43478260869565,8.499021526418787,1.1111111111111112,0.0,0.4421965317919075,28.363636363636363
2019-04-08,32.69230769230769,9.373333333333333,31.361702127659573,34.767605633802816,0.0,174.86666666666667,59.62962962962962,18.444902852687612,57.687202319320775,5.0,28.565656565656568,71.16666666666667,21.75,35.24,5.145669291338582,6.666666666666668,0.0,4.988439306358382,16.818181818181817
2019-04-09,1.9189189189189189,13.066666666666665,31.361702127659573,6.415492957746478,22.0625,129.64705882352942,35.925925925925924,29.629087025213142,47.22804778435778,34.625,31.367346938775512,0.0,74.4,50.91666666666666,6.974257425742573,6.142857142857142,50.66666666666666,0.07492795389048991,14.78125
2019-04-10,4.8125,30.266666666666666,31.361702127659573,214.66906474820144,22.53333333333333,199.72222222222226,25.153846153846153,24.51671447217412,21.95068097399917,1.0,9.857142857142858,234.6,4.6,46.84,7.386904761904763,9.0,14.666666666666664,0.002881844380403458,18.942857142857143
