Price T-1,headline_positiveness,headline_negativeness,Price
12.55,0.15045454545454542,0.02145454545454545,12.5
12.5,0.0,0.14300000000000002,12.325
12.325,0.0,0.06375,12.23
12.23,0.1745,0.0,12.33
12.33,0.1295,0.0,11.92
11.92,0.06342857142857143,0.050142857142857135,11.56
11.56,0.0,0.0,11.565
11.565,0.10866666666666668,0.0,11.46
11.46,0.05775,0.0,11.66
11.66,0.07210000000000001,0.0919,11.56
11.56,0.1274,0.1032,11.445
11.445,0.0,0.0,11.215
11.215,0.057333333333333326,0.0,10.945
10.945,0.13266666666666668,0.0,11.555
11.555,0.0825,0.037000000000000005,11.215
11.215,0.0,0.134,11.18
11.18,0.12483333333333335,0.12016666666666664,11.64
11.64,0.091,0.0,11.925
11.925,0.0,0.0,12.09
12.09,0.06083333333333332,0.08883333333333332,12.305
12.305,0.0,0.0,12.36
12.36,0.0715,0.05775,12.745
12.745,0.074375,0.15,12.21
12.21,0.0,0.0,12.65
12.65,0.2984,0.0,12.695
12.695,0.0,0.1295,12.6
12.6,0.106,0.0,12.47
12.47,0.2,0.0,12.505
12.505,0.0,0.0,11.7
11.7,0.0961,0.038,11.42
11.42,0.0,0.1775,11.61
11.61,0.05925,0.0,11.795
11.795,0.0,0.0,11.603
11.603,0.16342857142857142,0.033,11.865
11.865,0.0,0.0,12.115
12.115,0.10800000000000001,0.0,12.15
12.15,0.08933333333333332,0.0,11.873
11.873,0.16,0.02975,11.865
11.865,0.12955555555555556,0.06122222222222221,11.898
11.898,0.0966,0.054200000000000005,11.815
12.045,0.0556,0.0518,12.01
12.01,0.05575,0.1265,11.825
11.825,0.15757142857142856,0.06014285714285715,11.865
11.865,0.16033333333333333,0.0,11.93
11.93,0.0,0.10333333333333332,11.99
11.99,0.077,0.11466666666666665,12.055
12.055,0.258,0.0835,12.045
12.045,0.06342857142857143,0.033,12.0
12.0,0.09533333333333333,0.077,12.005
11.955,0.0,0.0,11.915
11.915,0.099,0.12711111111111112,11.875
11.63,0.153,0.0,11.495
11.495,0.0474,0.1048,11.275
11.275,0.0,0.0,10.91
10.91,0.0,0.0,10.65
10.65,0.19541666666666666,0.042416666666666665,10.74
10.74,0.095,0.35600000000000004,10.55
10.55,0.07966666666666666,0.0,10.305
10.305,0.0,0.0,10.195
10.195,0.0,0.05071428571428571,10.325
10.325,0.16225,0.0,10.46
10.46,0.1135,0.0775,10.35
10.35,0.061666666666666675,0.05433333333333334,10.265
10.265,0.10800000000000001,0.0,10.54
10.54,0.111,0.0985,10.8
10.8,0.0,0.0,10.785
10.785,0.106,0.0,10.51
10.51,0.0,0.168,10.595
10.595,0.444,0.0,10.81
10.81,0.19611111111111112,0.0,10.67
10.67,0.0,0.0,10.83
10.83,0.0,0.158,10.85
10.85,0.0,0.1225,10.705
10.705,0.1554,0.0,10.775
10.775,0.0,0.0,10.94
10.94,0.11325,0.02725,10.925
10.925,0.054444444444444434,0.06677777777777777,10.753
10.753,0.107,0.055625,10.76
10.773,0.0,0.0,10.482999999999999
10.482999999999999,0.0518,0.0446,10.3
10.3,0.0,0.0,10.045
10.045,0.111,0.21100000000000002,9.795
9.875,0.03975,0.0,9.88
9.83,0.0,0.0,9.875
9.875,0.0,0.0,9.785
9.785,0.07400000000000001,0.3845,9.785
9.785,0.38299999999999995,0.316,9.78
9.78,0.0,0.0,10.135
10.135,0.046,0.0,10.265
10.265,0.1728,0.0,10.49
10.78,0.147,0.0,10.82
10.82,0.0,0.0,10.875
10.875,0.34600000000000003,0.23,10.95
10.95,0.056125,0.11625,10.935
10.935,0.188,0.0,10.685
10.685,0.0,0.1295,10.685
10.685,0.0,0.0,10.75
10.75,0.0,0.18466666666666667,10.885
10.885,0.0,0.0,10.96
10.96,0.031714285714285716,0.04835714285714286,10.96
10.96,0.326,0.0,11.035
11.035,0.0,0.0,10.835
10.835,0.0,0.0,10.82
10.82,0.223,0.0,10.855
10.855,0.057999999999999996,0.04261538461538462,10.795
10.795,0.0,0.079,10.73
10.73,0.1065,0.0,10.475
10.475,0.0,0.0,10.44
10.44,0.0,0.0,10.58
10.58,0.10314285714285712,0.09385714285714286,10.635
10.635,0.0,0.0,10.74
10.74,0.0,0.11466666666666665,10.793
10.793,0.1348888888888889,0.04,10.67
10.67,0.0,0.16960000000000006,10.7
10.7,0.0941111111111111,0.04055555555555555,10.623
10.623,0.094,0.2105,10.62
10.62,0.0,0.1696,10.668
10.668,0.0,0.09866666666666668,10.875
10.875,0.0,0.16425,10.9
10.9,0.0555,0.05625,10.74
10.74,0.06425,0.06675,10.89
10.89,0.138,0.0,10.77
10.77,0.0,0.0824,10.735
10.735,0.06342857142857143,0.07642857142857143,10.785
10.785,0.0,0.0,10.76
10.75,0.03628571428571429,0.04742857142857143,10.845
10.845,0.25,0.0,10.82
10.82,0.1712,0.0846,10.915
10.915,0.41200000000000003,0.0,10.885
10.885,0.0,0.0,10.98
10.98,0.0,0.0,10.975
10.975,0.14866666666666667,0.11411111111111112,10.82
10.82,0.13655555555555554,0.053111111111111116,10.83
10.83,0.0,0.2933333333333333,10.77
10.77,0.19911111111111116,0.04655555555555555,10.665
10.665,0.0,0.1155,10.645
10.645,0.068,0.12686666666666666,10.55
10.45,0.0,0.111,10.575
10.555,0.04928571428571428,0.025571428571428568,10.53
10.53,0.0,0.0,10.5
10.5,0.156,0.0,10.525
10.525,0.0,0.0,10.55
10.55,0.0,0.0,10.42
10.42,0.0,0.0,10.31
10.31,0.2882,0.0,10.125
10.125,0.0,0.0,10.055
10.055,0.39033333333333337,0.311,10.095
10.095,0.0,0.0,10.357999999999999
10.357999999999999,0.10400000000000001,0.05336363636363636,10.17
10.17,0.0,0.14800000000000002,10.49
10.49,0.0,0.0,10.665
10.665,0.0,0.231,10.73
10.73,0.134,0.12327272727272727,10.812999999999999
10.847999999999999,0.0,0.18433333333333327,10.78
10.78,0.0,0.0,10.55
10.55,0.0,0.0,10.38
10.38,0.18833333333333327,0.166,10.465
10.465,0.1485,0.0,10.5
10.5,0.0,0.0,10.625
10.625,0.0,0.0,10.65
10.65,0.23800000000000002,0.0,10.76
10.76,0.16433333333333333,0.08083333333333333,10.675
10.675,0.324,0.0,10.67
10.67,0.07433333333333332,0.09366666666666668,10.72
10.72,0.0,0.1295,10.725
10.725,0.184,0.0,10.63
10.63,0.1716,0.1326,10.61
10.61,0.0,0.0,10.65
10.68,0.12166666666666665,0.0,10.735
10.735,0.102,0.102,10.575
10.575,0.02225,0.079375,10.5
10.5,0.12175,0.06175,10.365
10.365,0.0,0.0,10.27
10.27,0.0,0.0,10.25
10.25,0.0,0.358,10.26
10.26,0.07425,0.117875,10.185
10.185,0.0,0.0,9.995
9.995,0.0,0.0,9.865
10.035,0.10099999999999999,0.055000000000000014,10.21
10.21,0.0836,0.0406,10.19
10.1,0.0,0.09533333333333333,10.365
10.365,0.244,0.0475,10.285
10.285,0.1074,0.15999999999999998,10.395
10.395,0.09766666666666668,0.0,10.533
10.533,0.0,0.0,10.44
10.44,0.1755,0.0,10.475
10.475,0.12175,0.05925,10.625
10.625,0.11221428571428572,0.05992857142857143,10.54
10.54,0.0,0.0,10.812999999999999
10.812999999999999,0.06833333333333333,0.11483333333333333,10.685
10.685,0.0,0.0,10.75
10.75,0.0,0.1385,10.82
10.82,0.1525,0.030125,10.758
10.758,0.10333333333333332,0.0,10.725
10.725,0.085,0.0,10.715
10.715,0.0,0.0,10.78
10.94,0.0,0.09575,11.085
11.085,0.0,0.0,11.21
11.21,0.07225,0.12475,11.165
11.165,0.0,0.0,11.26
11.26,0.0,0.0,11.145
11.145,0.09128571428571428,0.039571428571428584,10.905
10.905,0.13733333333333336,0.102,10.85
10.85,0.18575,0.0,10.86
10.86,0.0,0.0,10.795
10.795,0.34375,0.12325,10.67
10.67,0.06342857142857143,0.05885714285714285,10.55
10.55,0.0,0.242,10.515
10.515,0.028857142857142862,0.06857142857142857,10.42
10.42,0.08800000000000001,0.0,10.29
10.29,0.28600000000000003,0.0,10.235
10.235,0.0555,0.03975,10.285
10.285,0.0,0.3385,10.46
10.46,0.214,0.0,10.555
10.555,0.0776,0.0,10.515
10.515,0.18066666666666667,0.04166666666666666,10.48
10.48,0.1235,0.0,10.425
10.425,0.0,0.132,10.45
10.45,0.0,0.0,10.225
10.225,0.0,0.0,10.16
10.16,0.0888,0.0518,10.16
10.16,0.0,0.259,10.195
10.195,0.0,0.0,10.315
10.315,0.0,0.0,10.275
10.275,0.0,0.38799999999999996,10.255
10.255,0.10825,0.117125,10.69
10.69,0.0,0.0,10.47
10.47,0.1256,0.0,10.722999999999999
10.722999999999999,0.0,0.0,10.645
10.645,0.09375,0.09699999999999999,10.95
10.95,0.13078571428571428,0.07464285714285714,10.927999999999999
10.927999999999999,0.0,0.0,10.993
10.993,0.076,0.06525,10.72
10.72,0.0,0.10400000000000001,10.815
10.815,0.0,0.1155,10.915
10.915,0.10166666666666667,0.09000000000000001,10.905
10.905,0.0,0.0,11.07
11.07,0.081,0.07833333333333332,11.225
11.225,0.05171428571428571,0.04228571428571428,11.31
11.31,0.0,0.18175,11.335
11.335,0.097125,0.042875,11.55
11.55,0.348,0.0,11.555
11.555,0.0,0.17800000000000002,11.65
11.65,0.06342857142857143,0.12457142857142856,11.715
11.66,0.1065,0.0,11.455
11.455,0.0,0.0,11.695
11.695,0.0,0.1295,11.68
11.68,0.0,0.2726666666666667,11.645
11.645,0.17775000000000002,0.043,11.735
11.735,0.0,0.0,11.725
11.725,0.0,0.0,11.77
11.77,0.0775,0.0,11.575
11.575,0.16233333333333333,0.09666666666666666,11.74
11.74,0.2328333333333333,0.05433333333333334,11.65
11.65,0.13733333333333336,0.0,11.64
11.64,0.0986,0.0416,11.615
11.615,0.08975,0.07400000000000001,11.565
11.565,0.0,0.0,11.365
11.365,0.040363636363636365,0.14418181818181816,11.225
11.225,0.161,0.0,11.295
11.18,0.0,0.11466666666666665,11.055
11.055,0.1235,0.0,11.0
11.0,0.0555,0.085875,11.14
11.14,0.125,0.14800000000000002,11.275
11.275,0.2585,0.0,11.538
11.538,0.0,0.0,10.97
10.97,0.0972857142857143,0.14485714285714285,11.1
11.1,0.12300000000000001,0.06925,11.503
11.503,0.106,0.09866666666666668,11.705
11.705,0.10466666666666667,0.0,11.87
11.87,0.11599999999999999,0.34850000000000003,11.655
11.655,0.083125,0.0,11.665
11.665,0.0715,0.0,11.68
11.68,0.2675,0.0755,11.885
11.885,0.0,0.0,11.785
11.785,0.314,0.221,11.815
11.815,0.105,0.15233333333333332,11.89
11.89,0.0,0.0,11.945
11.945,0.07266666666666667,0.06433333333333334,11.92
11.92,0.0,0.0,11.97
11.97,0.0,0.0,12.035
12.035,0.0888,0.0688,12.125
12.125,0.0,0.0,12.195
12.195,0.0,0.11475,12.31
12.31,0.0785,0.0,12.095
12.095,0.0,0.08900000000000001,11.945
11.945,0.32125,0.0,11.95
11.95,0.0,0.1205,11.705
11.705,0.07400000000000001,0.0518,11.43
11.43,0.0586,0.0986,11.34
11.34,0.29500000000000004,0.0,11.37
11.37,0.127875,0.01925,11.355
11.355,0.27699999999999997,0.0,11.37
11.37,0.0,0.11957142857142855,11.57
11.57,0.0,0.37033333333333335,11.455
11.455,0.08166666666666668,0.0,11.5
11.5,0.0,0.0,11.32
11.32,0.0,0.0,11.2
11.2,0.0,0.0,11.03
11.03,0.063,0.071,10.98
10.98,0.028181818181818183,0.11327272727272727,10.91
10.91,0.14033333333333334,0.08850000000000001,10.87
10.87,0.35100000000000003,0.0,10.98
10.98,0.0,0.0,11.22
11.22,0.0,0.0,11.15
11.15,0.08866666666666667,0.0,11.335
11.335,0.111,0.0715,11.56
11.56,0.0,0.0,11.67
11.67,0.047,0.047,11.97
11.99,0.0,0.19675,11.69
11.69,0.09433333333333332,0.07066666666666667,11.963
11.68,0.0,0.0,11.765
11.765,0.0,0.158,11.845
11.845,0.0888,0.0,11.935
11.935,0.0,0.29600000000000004,12.232999999999999
12.232999999999999,0.10425,0.08875,12.215
12.215,0.0,0.13675,12.275
12.275,0.23275,0.0,12.31
12.365,0.0,0.1775,12.315
12.315,0.1406,0.1466,12.06
12.06,0.0,0.0,12.0
12.0,0.06575,0.0,11.895
11.895,0.111,0.05775,12.08
12.08,0.0,0.19899999999999998,12.155
12.155,0.125,0.0,12.015
12.015,0.0,0.0,11.87
11.87,0.0,0.046000000000000006,11.715
11.715,0.1472,0.0,11.715
11.715,0.195,0.0,11.66
11.66,0.159,0.0,11.645
11.645,0.0,0.0,11.84
11.84,0.09233333333333334,0.08633333333333333,12.005
12.005,0.19066666666666665,0.0,12.04
12.04,0.0,0.0,12.06
12.06,0.0,0.0,11.99
11.99,0.0,0.0,11.885
11.885,0.0785,0.0,11.98
11.98,0.24075,0.0,11.99
11.99,0.0,0.0,11.91
11.91,0.093875,0.0905,11.795
11.795,0.0,0.0,11.7
11.7,0.0,0.0,11.67
11.67,0.0888,0.0688,11.73
11.73,0.0,0.0,11.8
11.8,0.11966666666666664,0.0,11.58
11.58,0.09266666666666667,0.0,11.645
11.645,0.0,0.231,11.7
11.7,0.11928571428571427,0.024857142857142852,12.017999999999999
12.017999999999999,0.0,0.134,11.725
11.725,0.09533333333333333,0.0,11.585
11.585,0.052375,0.077375,11.972999999999999
11.972999999999999,0.1825,0.14800000000000002,11.73
11.73,0.05218181818181819,0.037454545454545456,12.027999999999999
12.027999999999999,0.0,0.0,11.8
11.8,0.0,0.044000000000000004,12.02
12.02,0.07575,0.0825,11.978
11.978,0.326,0.0,11.927999999999999
11.927999999999999,0.06342857142857143,0.0,11.845
11.845,0.0,0.0,11.89
11.89,0.1825,0.1,12.09
12.09,0.17679999999999998,0.0608,12.09
12.09,0.0,0.11333333333333336,12.1
12.1,0.25075000000000003,0.0,12.245
12.245,0.062,0.0,12.18
12.195,0.21033333333333332,0.07133333333333333,12.24
12.24,0.0,0.0,12.39
12.39,0.0,0.2793333333333333,12.485
12.485,0.0,0.0,12.475
12.475,0.0,0.07400000000000001,12.335
12.335,0.0,0.105,12.295
12.295,0.306,0.0,12.31
12.31,0.0,0.037000000000000005,12.45
12.45,0.08628571428571429,0.09257142857142857,12.45
12.45,0.237,0.0,12.43
12.43,0.155,0.0,12.43
12.43,0.195,0.0,12.515
12.515,0.348,0.0,12.605
12.605,0.212,0.08199999999999999,12.68
12.785,0.14800000000000002,0.0,12.795
12.795,0.3133333333333333,0.09933333333333334,12.88
12.94,0.14800000000000002,0.0,12.875
12.875,0.0,0.0,13.03
13.03,0.26899999999999996,0.0,12.965
13.135,0.23666666666666664,0.0,12.923
12.923,0.0,0.161,12.995
12.995,0.16399999999999998,0.0,12.815
12.815,0.208375,0.035,12.835
12.835,0.1775,0.0,12.845
12.845,0.17225,0.05575,13.0
13.0,0.232,0.0,13.075
13.075,0.14800000000000002,0.0,12.97
12.97,0.0,0.0,13.05
13.05,0.0504,0.133,13.36
13.36,0.2456666666666667,0.0,13.335
13.335,0.0,0.15,13.515
13.515,0.1362857142857143,0.05757142857142857,13.415
13.435,0.1638,0.17639999999999995,13.625
13.625,0.462,0.0,13.585
13.585,0.0,0.0,13.47
13.47,0.0,0.10983333333333334,13.585
13.585,0.32,0.19399999999999998,13.665
13.665,0.0,0.0,13.56
13.56,0.0,0.348,13.61
