Price T-1,content_positiveness,content_negativeness,Price
12.885,0.127,0.0505,12.78
12.78,0.11627272727272725,0.07600000000000001,12.805
12.71,0.0975,0.1085,12.365
12.365,0.147,0.04033333333333333,12.02
12.02,0.184,0.055,11.97
11.97,0.098,0.017,11.9
11.9,0.1361111111111111,0.0918888888888889,11.97
11.97,0.135,0.11199999999999999,11.995
11.995,0.14599999999999996,0.032,12.02
12.02,0.11800000000000001,0.034,12.015
12.015,0.122,0.1115,12.03
12.03,0.12,0.0748,11.915
11.915,0.07,0.059,11.885
11.885,0.061,0.0415,11.84
11.84,0.15899999999999995,0.025,12.02
12.02,0.11914285714285712,0.061571428571428576,12.035
12.035,0.12527272727272726,0.07418181818181817,12.25
12.25,0.163,0.10800000000000001,12.185
12.185,0.098,0.04916666666666667,12.12
12.12,0.0928,0.0384,12.13
12.13,0.086,0.078,11.945
11.945,0.1168,0.0862,11.93
11.93,0.12266666666666665,0.07333333333333332,12.075
12.075,0.09633333333333334,0.02333333333333333,11.975
11.975,0.13775,0.03925,11.605
11.605,0.129,0.102,11.665
11.665,0.1060909090909091,0.06918181818181819,11.49
11.49,0.1265,0.0575,11.55
11.55,0.07483333333333334,0.0345,11.45
11.45,0.1564,0.052000000000000005,11.29
11.29,0.13724999999999998,0.0515,11.2
11.2,0.1115,0.07283333333333335,11.15
11.15,0.125,0.11900000000000001,11.285
11.285,0.0915,0.0345,11.24
11.24,0.16299999999999998,0.06877777777777777,11.24
11.24,0.117375,0.079625,11.425
11.425,0.14281818181818182,0.09945454545454546,11.46
11.46,0.1415,0.045,11.405
11.405,0.1015,0.065,11.12
11.12,0.15885714285714286,0.039,11.24
11.24,0.258,0.0,12.085
12.085,0.11685714285714288,0.06571428571428573,12.165
12.165,0.13366666666666666,0.05833333333333333,12.285
12.375,0.14985714285714286,0.087,12.34
12.34,0.0675,0.025,12.42
12.42,0.083,0.051,12.42
12.42,0.085,0.036333333333333336,12.295
12.295,0.12,0.054999999999999986,12.305
12.305,0.184,0.031,12.375
12.375,0.128,0.0465,12.53
12.53,0.16625,0.08675000000000001,12.46
12.46,0.08933333333333332,0.034,12.18
12.18,0.1255,0.056875,12.33
12.33,0.08199999999999999,0.102,12.185
12.185,0.12983333333333333,0.06766666666666668,12.13
12.13,0.1605,0.042,12.065
12.065,0.10483333333333332,0.031166666666666662,12.22
12.22,0.1408888888888889,0.06422222222222224,12.26
12.26,0.14439999999999995,0.039,11.77
11.77,0.11441666666666668,0.05933333333333335,11.715
11.715,0.12533333333333332,0.025333333333333333,11.705
11.71,0.113,0.2,11.715
11.715,0.078,0.0125,11.84
11.84,0.13620000000000002,0.104,11.995
11.995,0.1005,0.0825,11.95
11.795,0.15414285714285714,0.06771428571428571,11.79
11.655,0.17800000000000002,0.038,11.68
11.68,0.15,0.09,11.793
11.793,0.0875,0.026,11.41
11.41,0.10576470588235293,0.05635294117647058,11.703
11.703,0.1515,0.017,11.565
11.565,0.129,0.0285,11.873
11.873,0.1255,0.053125,11.958
11.958,0.12125,0.02925,11.898
11.898,0.11516666666666665,0.06824999999999999,11.732999999999999
11.732999999999999,0.11800000000000001,0.06025,11.815
11.815,0.12225,0.076375,12.145
12.145,0.1296,0.048200000000000014,12.15
12.15,0.1246363636363636,0.08745454545454545,12.145
12.145,0.087,0.026000000000000002,12.205
12.205,0.12933333333333333,0.06133333333333332,12.18
12.18,0.14479999999999998,0.037000000000000005,12.2
12.2,0.035,0.031,12.165
12.165,0.11725,0.052875000000000005,12.14
