Price T-1,headline_positiveness,headline_negativeness,Price
427.25,0.0,0.171,430.25
430.25,0.0,0.046200000000000005,423.0
423.0,0.07283333333333332,0.057333333333333326,423.62
423.62,0.0948,0.0926,428.75
428.75,0.055714285714285716,0.0,434.12
434.12,0.16183333333333336,0.0,433.38
433.38,0.054000000000000006,0.0385,429.75
429.75,0.0,0.029714285714285717,421.25
421.25,0.13,0.08333333333333333,422.25
422.25,0.0,0.08633333333333333,418.5
418.5,0.1316,0.0,406.75
406.75,0.13,0.0,405.75
405.75,0.09871428571428573,0.05242857142857143,419.0
419.0,0.065,0.08166666666666668,427.25
427.25,0.079,0.0,426.0
426.0,0.0,0.102,431.5
431.5,0.0,0.1224,432.62
432.62,0.04175,0.0,456.0
456.0,0.07239999999999999,0.0526,454.5
454.5,0.043625,0.2095,453.5
453.5,0.10466666666666666,0.014888888888888887,438.25
438.25,0.03057142857142857,0.10271428571428573,443.0
443.0,0.1512,0.0416,434.0
434.0,0.081875,0.0,429.75
429.75,0.06033333333333332,0.091,431.75
431.75,0.0432,0.16999999999999998,433.5
433.5,0.04875,0.1805,432.75
432.75,0.0775,0.0,424.25
424.25,0.06033333333333332,0.1335,425.0
425.0,0.0,0.19866666666666666,427.5
427.5,0.0,0.0,426.0
426.0,0.0,0.04725,435.5
435.5,0.07339999999999999,0.20780000000000004,434.75
434.75,0.0,0.08766666666666667,429.12
429.12,0.2515,0.0925,432.5
432.5,0.0,0.0435,430.75
430.75,0.062,0.185,438.75
438.75,0.0,0.0,429.38
429.38,0.0,0.17866666666666667,429.5
429.5,0.1238,0.079,429.25
429.25,0.0,0.08633333333333333,429.25
429.25,0.08633333333333333,0.0,429.5
429.5,0.3013333333333333,0.0,435.75
435.75,0.2732,0.0488,444.75
444.75,0.0988,0.0,449.75
449.75,0.0,0.1965,445.75
445.75,0.04075,0.0,434.0
434.0,0.1376,0.095,444.5
444.5,0.0,0.0718,443.12
443.12,0.0,0.0,454.75
454.75,0.10466666666666667,0.06999999999999999,466.0
466.0,0.09699999999999999,0.1005,467.75
467.75,0.0,0.0592,471.75
471.75,0.06733333333333334,0.2496666666666667,464.75
464.75,0.1476,0.0518,461.0
461.0,0.0905,0.128,460.0
460.0,0.0,0.14725,466.25
466.25,0.0,0.0,469.0
469.0,0.08471428571428571,0.03985714285714286,473.25
473.25,0.13455555555555554,0.028777777777777774,495.88
495.88,0.10125,0.0,525.75
525.75,0.05333333333333334,0.0,554.38
554.38,0.04033333333333333,0.07216666666666667,558.75
558.75,0.053,0.06766666666666668,538.62
538.62,0.0605,0.0,535.25
535.25,0.0572,0.091,550.5
550.5,0.036625,0.058375,553.25
553.25,0.0,0.08916666666666666,536.5
536.5,0.109,0.1286,511.62
511.62,0.0,0.1846,510.75
510.75,0.0,0.0558,506.5
506.5,0.0,0.0,504.75
504.75,0.0,0.0,503.62
503.62,0.0,0.07966666666666666,505.62
505.62,0.0484,0.1772,499.5
499.5,0.248,0.0,488.88
488.88,0.2785,0.0,475.12
475.12,0.16760000000000005,0.029,478.0
478.0,0.102,0.0875,480.75
480.75,0.105,0.23675,481.25
481.25,0.14525,0.172,474.25
474.25,0.0,0.0,461.5
461.5,0.215,0.0,461.0
457.5,0.0,0.0,455.0
455.0,0.0,0.12300000000000001,463.75
463.75,0.0,0.08633333333333333,457.0
457.0,0.029142857142857137,0.10742857142857144,459.75
459.75,0.0,0.08016666666666666,440.25
440.25,0.0695,0.14575,439.25
439.25,0.0,0.141,440.5
440.5,0.0,0.07200000000000001,430.0
430.0,0.105,0.0,419.25
419.25,0.0,0.0,414.0
414.0,0.0,0.245,416.25
416.25,0.1188,0.1126,410.0
410.0,0.12066666666666664,0.08633333333333333,403.0
403.0,0.2172,0.0518,403.12
403.12,0.156,0.0868,409.25
409.25,0.2333333333333333,0.077,410.0
410.0,0.0,0.2575,428.75
428.75,0.0965,0.15999999999999998,429.5
429.5,0.0,0.0,429.75
429.75,0.0796,0.0556,435.5
435.5,0.0,0.0,438.88
438.88,0.174,0.061,443.5
443.5,0.0,0.081,445.75
